# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,FS_sum_1K,central_1K,shoulder_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,FS_sum_3K,central_3K,shoulder_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,FS_sum_5K,central_5K,shoulder_5K
362.223,-0.782604,-0.788629,-0.78419,-0.78855,-0.784268,375.685,-0.626041,-0.592645,-0.592645,-0.592645,-0.592645,384.133,-0.463736,-0.411158,-0.411158,-0.411158,-0.411158
362.248,-0.783076,-0.78869,-0.784622,-0.788621,-0.78469,375.711,-0.626196,-0.592838,-0.592838,-0.592838,-0.592838,384.16,-0.463698,-0.411505,-0.411505,-0.411505,-0.411505
362.273,-0.783518,-0.788751,-0.785033,-0.788691,-0.785092,375.736,-0.626349,-0.59303,-0.59303,-0.59303,-0.59303,384.188,-0.463659,-0.411853,-0.411853,-0.411853,-0.411853
362.298,-0.784028,-0.788812,-0.785422,-0.78876,-0.785474,375.762,-0.626477,-0.593223,-0.593223,-0.593223,-0.593223,384.215,-0.463622,-0.412201,-0.412201,-0.412201,-0.412201
362.323,-0.784524,-0.788873,-0.785792,-0.788828,-0.785837,375.787,-0.626604,-0.593416,-0.593416,-0.593416,-0.593416,384.243,-0.463573,-0.412548,-0.412548,-0.412548,-0.412548
362.348,-0.784952,-0.788934,-0.786141,-0.788895,-0.78618,375.813,-0.626738,-0.593608,-0.593608,-0.593608,-0.593608,384.27,-0.463512,-0.412895,-0.412895,-0.412895,-0.412895
362.373,-0.785369,-0.788995,-0.786472,-0.788962,-0.786505,375.838,-0.626852,-0.593801,-0.593801,-0.593801,-0.593801,384.298,-0.463456,-0.413242,-0.413242,-0.413242,-0.413242
362.398,-0.785764,-0.789056,-0.786783,-0.789028,-0.786812,375.864,-0.626966,-0.593994,-0.593994,-0.593994,-0.593994,384.325,-0.463406,-0.41359,-0.41359,-0.41359,-0.41359
362.423,-0.786105,-0.789117,-0.787077,-0.789093,-0.787101,375.889,-0.627051,-0.594186,-0.594186,-0.594186,-0.594186,384.353,-0.463364,-0.413937,-0.413937,-0.413937,-0.413937
362.448,-0.78647,-0.789178,-0.787353,-0.789158,-0.787373,375.915,-0.627091,-0.594379,-0.594379,-0.594379,-0.594379,384.38,-0.463328,-0.414285,-0.414285,-0.414285,-0.414285
362.473,-0.786839,-0.789239,-0.787612,-0.789222,-0.787629,375.94,-0.627143,-0.594571,-0.594571,-0.594571,-0.594571,384.408,-0.463291,-0.414632,-0.414632,-0.414632,-0.414632
362.498,-0.787213,-0.789301,-0.787855,-0.789286,-0.78787,375.966,-0.627159,-0.594764,-0.594764,-0.594764,-0.594764,384.435,-0.463249,-0.414979,-0.414979,-0.414979,-0.414979
362.523,-0.787616,-0.789362,-0.788083,-0.789349,-0.788095,375.991,-0.627156,-0.594957,-0.594957,-0.594957,-0.594957,384.463,-0.463225,-0.415327,-0.415327,-0.415327,-0.415327
362.548,-0.78808,-0.789423,-0.788296,-0.789412,-0.788306,376.017,-0.627167,-0.595149,-0.595149,-0.595149,-0.595149,384.49,-0.463207,-0.415674,-0.415674,-0.415674,-0.415674
362.573,-0.788543,-0.789484,-0.788496,-0.789475,-0.788504,376.042,-0.627179,-0.595342,-0.595342,-0.595342,-0.595342,384.518,-0.463192,-0.416021,-0.416021,-0.416021,-0.416021
362.598,-0.788963,-0.789545,-0.788682,-0.789538,-0.788689,376.068,-0.627188,-0.595535,-0.595535,-0.595535,-0.595535,384.546,-0.463191,-0.416369,-0.416369,-0.416369,-0.416369
362.623,-0.789408,-0.789606,-0.788856,-0.7896,-0.788862,376.093,-0.627183,-0.595727,-0.595727,-0.595727,-0.595727,384.573,-0.463198,-0.416716,-0.416716,-0.416716,-0.416716
362.648,-0.789856,-0.789667,-0.789019,-0.789662,-0.789024,376.119,-0.627146,-0.59592,-0.59592,-0.59592,-0.59592,384.601,-0.463203,-0.417063,-0.417063,-0.417063,-0.417063
362.673,-0.790289,-0.789728,-0.789171,-0.789724,-0.789175,376.144,-0.627108,-0.596113,-0.596113,-0.596113,-0.596113,384.628,-0.463194,-0.417411,-0.417411,-0.417411,-0.417411
362.698,-0.790719,-0.789789,-0.789313,-0.789786,-0.789316,376.17,-0.627068,-0.596305,-0.596305,-0.596305,-0.596305,384.656,-0.463166,-0.417758,-0.417758,-0.417758,-0.417758
362.723,-0.79117,-0.78985,-0.789445,-0.789848,-0.789448,376.195,-0.627019,-0.596498,-0.596498,-0.596498,-0.596498,384.683,-0.463121,-0.418106,-0.418106,-0.418106,-0.418106
362.748,-0.791563,-0.789911,-0.789569,-0.789909,-0.789571,376.221,-0.62696,-0.59669,-0.59669,-0.59669,-0.59669,384.711,-0.463045,-0.418453,-0.418453,-0.418453,-0.418453
362.773,-0.791955,-0.789972,-0.789685,-0.789971,-0.789687,376.246,-0.62693,-0.596883,-0.596883,-0.596883,-0.596883,384.738,-0.462968,-0.4188,-0.4188,-0.4188,-0.4188
362.798,-0.792318,-0.790033,-0.789794,-0.790032,-0.789795,376.272,-0.62691,-0.597076,-0.597076,-0.597076,-0.597076,384.766,-0.462911,-0.419148,-0.419148,-0.419148,-0.419148
362.823,-0.792658,-0.790094,-0.789896,-0.790093,-0.789897,376.297,-0.626901,-0.597268,-0.597268,-0.597268,-0.597268,384.793,-0.462871,-0.419495,-0.419495,-0.419495,-0.419495
362.848,-0.793004,-0.790155,-0.789993,-0.790155,-0.789994,376.323,-0.626938,-0.597461,-0.597461,-0.597461,-0.597461,384.821,-0.462823,-0.419842,-0.419842,-0.419842,-0.419842
362.873,-0.793305,-0.790216,-0.790084,-0.790216,-0.790085,376.348,-0.627001,-0.597654,-0.597654,-0.597654,-0.597654,384.848,-0.462785,-0.420189,-0.420189,-0.420189,-0.420189
362.898,-0.793639,-0.790277,-0.790171,-0.790277,-0.790171,376.374,-0.627087,-0.597846,-0.597846,-0.597846,-0.597846,384.876,-0.462767,-0.420536,-0.420536,-0.420536,-0.420536
362.923,-0.793885,-0.790338,-0.790253,-0.790338,-0.790253,376.399,-0.627191,-0.598039,-0.598039,-0.598039,-0.598039,384.903,-0.462737,-0.420883,-0.420883,-0.420883,-0.420883
362.948,-0.794138,-0.790399,-0.790332,-0.790399,-0.790332,376.425,-0.627291,-0.598232,-0.598232,-0.598232,-0.598232,384.931,-0.462708,-0.421231,-0.421231,-0.421231,-0.421231
362.973,-0.794364,-0.79046,-0.790408,-0.79046,-0.790408,376.45,-0.627393,-0.598424,-0.598424,-0.598424,-0.598424,384.958,-0.462671,-0.421578,-0.421578,-0.421578,-0.421578
362.998,-0.79453,-0.790522,-0.79048,-0.790521,-0.790481,376.476,-0.627515,-0.598617,-0.598617,-0.598617,-0.598617,384.986,-0.462623,-0.421925,-0.421925,-0.421925,-0.421925
363.023,-0.794703,-0.790583,-0.790551,-0.790582,-0.790551,376.501,-0.627653,-0.59881,-0.59881,-0.59881,-0.59881,385.013,-0.462563,-0.422273,-0.422273,-0.422273,-0.422273
363.048,-0.794864,-0.790644,-0.79062,-0.790644,-0.79062,376.527,-0.627808,-0.599003,-0.599003,-0.599003,-0.599003,385.041,-0.462511,-0.42262,-0.42262,-0.42262,-0.42262
363.073,-0.795054,-0.790705,-0.790687,-0.790705,-0.790687,376.552,-0.628008,-0.599195,-0.599195,-0.599195,-0.599195,385.068,-0.462455,-0.422967,-0.422967,-0.422967,-0.422967
363.098,-0.79522,-0.790766,-0.790753,-0.790766,-0.790753,376.578,-0.628192,-0.599388,-0.599388,-0.599388,-0.599388,385.096,-0.4624,-0.423315,-0.423315,-0.423315,-0.423315
363.123,-0.795423,-0.790827,-0.790818,-0.790827,-0.790818,376.603,-0.628365,-0.599581,-0.599581,-0.599581,-0.599581,385.123,-0.462359,-0.423662,-0.423662,-0.423662,-0.423662
363.148,-0.795606,-0.790888,-0.790881,-0.790888,-0.790881,376.629,-0.628535,-0.599773,-0.599773,-0.599773,-0.599773,385.151,-0.462308,-0.424009,-0.424009,-0.424009,-0.424009
363.173,-0.795784,-0.790949,-0.790944,-0.790949,-0.790945,376.654,-0.628671,-0.599966,-0.599966,-0.599966,-0.599966,385.178,-0.462245,-0.424357,-0.424357,-0.424357,-0.424357
363.198,-0.795973,-0.79101,-0.791007,-0.79101,-0.791007,376.68,-0.628794,-0.600159,-0.600159,-0.600159,-0.600159,385.206,-0.462155,-0.424704,-0.424704,-0.424704,-0.424704
363.223,-0.796145,-0.791071,-0.791069,-0.791071,-0.791069,376.705,-0.628947,-0.600352,-0.600352,-0.600352,-0.600352,385.233,-0.462046,-0.425051,-0.425051,-0.425051,-0.425051
363.248,-0.796318,-0.791132,-0.791131,-0.791132,-0.791131,376.731,-0.629084,-0.600544,-0.600544,-0.600544,-0.600544,385.261,-0.461955,-0.425399,-0.425399,-0.425399,-0.425399
363.273,-0.796543,-0.791193,-0.791192,-0.791193,-0.791192,376.757,-0.629221,-0.600737,-0.600737,-0.600737,-0.600737,385.289,-0.461871,-0.425746,-0.425746,-0.425746,-0.425746
363.298,-0.796749,-0.791254,-0.791253,-0.791254,-0.791253,376.782,-0.629343,-0.60093,-0.60093,-0.60093,-0.60093,385.316,-0.461772,-0.426093,-0.426093,-0.426093,-0.426093
363.323,-0.796958,-0.791315,-0.791315,-0.791315,-0.791315,376.808,-0.629445,-0.601122,-0.601122,-0.601122,-0.601122,385.344,-0.461693,-0.42644,-0.42644,-0.42644,-0.42644
363.348,-0.797152,-0.791376,-0.791376,-0.791376,-0.791376,376.833,-0.629542,-0.601315,-0.601315,-0.601315,-0.601315,385.371,-0.461649,-0.426787,-0.426787,-0.426787,-0.426787
363.373,-0.797355,-0.791437,-0.791437,-0.791437,-0.791437,376.859,-0.629661,-0.601508,-0.601508,-0.601508,-0.601508,385.399,-0.461608,-0.427134,-0.427134,-0.427134,-0.427134
363.398,-0.797546,-0.791498,-0.791498,-0.791498,-0.791498,376.884,-0.629761,-0.601701,-0.601701,-0.601701,-0.601701,385.426,-0.461567,-0.427482,-0.427482,-0.427482,-0.427482
363.423,-0.79774,-0.791559,-0.791559,-0.791559,-0.791559,376.91,-0.629867,-0.601893,-0.601893,-0.601893,-0.601893,385.454,-0.461521,-0.427829,-0.427829,-0.427829,-0.427829
363.448,-0.797924,-0.791619,-0.791619,-0.791619,-0.791619,376.935,-0.629954,-0.602086,-0.602086,-0.602086,-0.602086,385.481,-0.461476,-0.428176,-0.428176,-0.428176,-0.428176
363.473,-0.798132,-0.79168,-0.79168,-0.79168,-0.79168,376.961,-0.630048,-0.602278,-0.602278,-0.602278,-0.602278,385.509,-0.461437,-0.428523,-0.428523,-0.428523,-0.428523
363.498,-0.798333,-0.791741,-0.791741,-0.791741,-0.791741,376.986,-0.630158,-0.602471,-0.602471,-0.602471,-0.602471,385.536,-0.461423,-0.42887,-0.42887,-0.42887,-0.42887
363.523,-0.798555,-0.791802,-0.791802,-0.791802,-0.791802,377.012,-0.630282,-0.602663,-0.602663,-0.602663,-0.602663,385.564,-0.461448,-0.429218,-0.429218,-0.429218,-0.429218
363.548,-0.798736,-0.791863,-0.791863,-0.791863,-0.791863,377.037,-0.630409,-0.602855,-0.602855,-0.602855,-0.602855,385.591,-0.461491,-0.429565,-0.429565,-0.429565,-0.429565
363.573,-0.798865,-0.791924,-0.791924,-0.791924,-0.791924,377.062,-0.630559,-0.603048,-0.603048,-0.603048,-0.603048,385.619,-0.461543,-0.429912,-0.429912,-0.429912,-0.429912
363.598,-0.799034,-0.791985,-0.791985,-0.791985,-0.791985,377.088,-0.630694,-0.60324,-0.60324,-0.60324,-0.60324,385.646,-0.461601,-0.430259,-0.430259,-0.430259,-0.430259
363.623,-0.799189,-0.792046,-0.792046,-0.792046,-0.792046,377.113,-0.63083,-0.603432,-0.603432,-0.603432,-0.603432,385.674,-0.461662,-0.430606,-0.430606,-0.430606,-0.430606
363.647,-0.799357,-0.792107,-0.792107,-0.792107,-0.792107,377.139,-0.630929,-0.603625,-0.603625,-0.603625,-0.603625,385.701,-0.461722,-0.430953,-0.430953,-0.430953,-0.430953
363.673,-0.799518,-0.792168,-0.792168,-0.792168,-0.792168,377.164,-0.631013,-0.603817,-0.603817,-0.603817,-0.603817,385.729,-0.461764,-0.431301,-0.431301,-0.431301,-0.431301
363.697,-0.799648,-0.792229,-0.792229,-0.792229,-0.792229,377.19,-0.631096,-0.604009,-0.604009,-0.604009,-0.604009,385.756,-0.461808,-0.431648,-0.431648,-0.431648,-0.431648
363.723,-0.799744,-0.79229,-0.79229,-0.79229,-0.79229,377.215,-0.631191,-0.604202,-0.604202,-0.604202,-0.604202,385.784,-0.461853,-0.431995,-0.431995,-0.431995,-0.431995
363.748,-0.799823,-0.792351,-0.792351,-0.792351,-0.792351,377.241,-0.631275,-0.604394,-0.604394,-0.604394,-0.604394,385.811,-0.461902,-0.432342,-0.432342,-0.432342,-0.432342
363.773,-0.799883,-0.792413,-0.792413,-0.792413,-0.792413,377.266,-0.631354,-0.604586,-0.604586,-0.604586,-0.604586,385.839,-0.461954,-0.432689,-0.432689,-0.432689,-0.432689
363.798,-0.799927,-0.792474,-0.792474,-0.792474,-0.792474,377.292,-0.631417,-0.604779,-0.604779,-0.604779,-0.604779,385.866,-0.462,-0.433037,-0.433037,-0.433037,-0.433037
363.823,-0.799985,-0.792535,-0.792535,-0.792535,-0.792535,377.317,-0.631458,-0.604971,-0.604971,-0.604971,-0.604971,385.894,-0.462021,-0.433384,-0.433384,-0.433384,-0.433384
363.848,-0.79999,-0.792596,-0.792596,-0.792596,-0.792596,377.343,-0.631475,-0.605163,-0.605163,-0.605163,-0.605163,385.921,-0.46203,-0.433731,-0.433731,-0.433731,-0.433731
363.873,-0.799941,-0.792657,-0.792657,-0.792657,-0.792657,377.368,-0.631469,-0.605356,-0.605356,-0.605356,-0.605356,385.949,-0.462024,-0.434079,-0.434079,-0.434079,-0.434079
363.898,-0.799871,-0.792718,-0.792718,-0.792718,-0.792718,377.394,-0.631432,-0.605548,-0.605548,-0.605548,-0.605548,385.976,-0.462017,-0.434426,-0.434426,-0.434426,-0.434426
363.923,-0.799808,-0.792779,-0.792779,-0.792779,-0.792779,377.419,-0.631379,-0.60574,-0.60574,-0.60574,-0.60574,386.004,-0.462013,-0.434773,-0.434773,-0.434773,-0.434773
363.948,-0.799799,-0.792841,-0.792841,-0.792841,-0.792841,377.444,-0.63133,-0.605932,-0.605932,-0.605932,-0.605932,386.031,-0.462002,-0.435121,-0.435121,-0.435121,-0.435121
363.973,-0.79975,-0.792902,-0.792902,-0.792902,-0.792902,377.47,-0.631296,-0.606125,-0.606125,-0.606125,-0.606125,386.059,-0.461992,-0.435468,-0.435468,-0.435468,-0.435468
363.998,-0.799718,-0.792963,-0.792963,-0.792963,-0.792963,377.495,-0.631256,-0.606317,-0.606317,-0.606317,-0.606317,386.086,-0.461999,-0.435816,-0.435816,-0.435816,-0.435816
364.023,-0.799749,-0.793024,-0.793024,-0.793024,-0.793024,377.521,-0.631216,-0.60651,-0.60651,-0.60651,-0.60651,386.114,-0.461987,-0.436163,-0.436163,-0.436163,-0.436163
364.048,-0.799775,-0.793085,-0.793085,-0.793085,-0.793085,377.546,-0.631197,-0.606702,-0.606702,-0.606702,-0.606702,386.141,-0.461966,-0.43651,-0.43651,-0.43651,-0.43651
364.073,-0.799876,-0.793146,-0.793146,-0.793146,-0.793146,377.572,-0.63118,-0.606894,-0.606894,-0.606894,-0.606894,386.169,-0.461957,-0.436858,-0.436858,-0.436858,-0.436858
364.098,-0.799968,-0.793207,-0.793207,-0.793207,-0.793207,377.597,-0.631192,-0.607087,-0.607087,-0.607087,-0.607087,386.196,-0.46196,-0.437205,-0.437205,-0.437205,-0.437205
364.123,-0.800085,-0.793268,-0.793268,-0.793268,-0.793268,377.623,-0.63123,-0.607279,-0.607279,-0.607279,-0.607279,386.224,-0.461948,-0.437552,-0.437552,-0.437552,-0.437552
364.148,-0.800218,-0.793329,-0.793329,-0.793329,-0.793329,377.648,-0.631228,-0.607472,-0.607472,-0.607472,-0.607472,386.252,-0.461926,-0.437899,-0.437899,-0.437899,-0.437899
364.173,-0.800333,-0.79339,-0.79339,-0.79339,-0.79339,377.674,-0.631258,-0.607664,-0.607664,-0.607664,-0.607664,386.279,-0.461912,-0.438247,-0.438247,-0.438247,-0.438247
364.198,-0.800492,-0.793451,-0.793451,-0.793451,-0.793451,377.699,-0.631307,-0.607857,-0.607857,-0.607857,-0.607857,386.307,-0.46193,-0.438594,-0.438594,-0.438594,-0.438594
364.223,-0.800707,-0.793512,-0.793512,-0.793512,-0.793512,377.725,-0.631395,-0.608049,-0.608049,-0.608049,-0.608049,386.334,-0.461959,-0.438942,-0.438942,-0.438942,-0.438942
364.248,-0.800918,-0.793573,-0.793573,-0.793573,-0.793573,377.75,-0.631498,-0.608242,-0.608242,-0.608242,-0.608242,386.362,-0.461979,-0.439289,-0.439289,-0.439289,-0.439289
364.273,-0.801076,-0.793634,-0.793634,-0.793634,-0.793634,377.776,-0.631623,-0.608434,-0.608434,-0.608434,-0.608434,386.389,-0.461975,-0.439637,-0.439637,-0.439637,-0.439637
364.298,-0.801221,-0.793695,-0.793695,-0.793695,-0.793695,377.801,-0.631773,-0.608626,-0.608626,-0.608626,-0.608626,386.417,-0.461957,-0.439984,-0.439984,-0.439984,-0.439984
364.323,-0.801412,-0.793756,-0.793756,-0.793756,-0.793756,377.827,-0.631928,-0.608819,-0.608819,-0.608819,-0.608819,386.444,-0.461916,-0.440332,-0.440332,-0.440332,-0.440332
364.348,-0.801604,-0.793818,-0.793818,-0.793818,-0.793818,377.852,-0.632086,-0.609011,-0.609011,-0.609011,-0.609011,386.472,-0.461854,-0.440679,-0.440679,-0.440679,-0.440679
364.373,-0.801742,-0.793879,-0.793879,-0.793879,-0.793879,377.878,-0.632269,-0.609204,-0.609204,-0.609204,-0.609204,386.499,-0.461772,-0.441026,-0.441026,-0.441026,-0.441026
364.398,-0.801853,-0.79394,-0.79394,-0.79394,-0.79394,377.903,-0.63242,-0.609396,-0.609396,-0.609396,-0.609396,386.527,-0.461682,-0.441374,-0.441374,-0.441374,-0.441374
364.423,-0.801913,-0.794001,-0.794001,-0.794001,-0.794001,377.929,-0.632592,-0.609589,-0.609589,-0.609589,-0.609589,386.554,-0.461591,-0.441721,-0.441721,-0.441721,-0.441721
364.448,-0.801923,-0.794062,-0.794062,-0.794062,-0.794062,377.954,-0.632769,-0.609781,-0.609781,-0.609781,-0.609781,386.582,-0.461519,-0.442068,-0.442068,-0.442068,-0.442068
364.473,-0.80192,-0.794123,-0.794123,-0.794123,-0.794123,377.98,-0.632969,-0.609974,-0.609974,-0.609974,-0.609974,386.609,-0.461452,-0.442416,-0.442416,-0.442416,-0.442416
364.498,-0.801882,-0.794184,-0.794184,-0.794184,-0.794184,378.005,-0.633166,-0.610166,-0.610166,-0.610166,-0.610166,386.637,-0.46138,-0.442763,-0.442763,-0.442763,-0.442763
364.523,-0.801806,-0.794245,-0.794245,-0.794245,-0.794245,378.031,-0.633392,-0.610359,-0.610359,-0.610359,-0.610359,386.664,-0.461273,-0.44311,-0.44311,-0.44311,-0.44311
364.548,-0.801733,-0.794306,-0.794306,-0.794306,-0.794306,378.056,-0.63361,-0.610551,-0.610551,-0.610551,-0.610551,386.692,-0.461163,-0.443458,-0.443458,-0.443458,-0.443458
364.573,-0.80164,-0.794368,-0.794368,-0.794368,-0.794368,378.082,-0.633819,-0.610743,-0.610743,-0.610743,-0.610743,386.719,-0.461071,-0.443805,-0.443805,-0.443805,-0.443805
364.598,-0.801552,-0.794429,-0.794429,-0.794429,-0.794429,378.107,-0.634027,-0.610936,-0.610936,-0.610936,-0.610936,386.747,-0.460999,-0.444153,-0.444153,-0.444153,-0.444153
364.623,-0.801427,-0.79449,-0.79449,-0.79449,-0.79449,378.132,-0.634197,-0.611128,-0.611128,-0.611128,-0.611128,386.774,-0.460951,-0.4445,-0.4445,-0.4445,-0.4445
364.648,-0.801315,-0.794551,-0.794551,-0.794551,-0.794551,378.158,-0.634346,-0.611321,-0.611321,-0.611321,-0.611321,386.802,-0.460936,-0.444847,-0.444847,-0.444847,-0.444847
364.673,-0.801237,-0.794612,-0.794612,-0.794612,-0.794612,378.183,-0.634493,-0.611513,-0.611513,-0.611513,-0.611513,386.83,-0.460907,-0.445195,-0.445195,-0.445195,-0.445195
364.698,-0.801201,-0.794673,-0.794673,-0.794673,-0.794673,378.209,-0.634638,-0.611706,-0.611706,-0.611706,-0.611706,386.857,-0.460882,-0.445542,-0.445542,-0.445542,-0.445542
364.723,-0.801127,-0.794734,-0.794734,-0.794734,-0.794734,378.234,-0.634779,-0.611898,-0.611898,-0.611898,-0.611898,386.885,-0.460839,-0.44589,-0.44589,-0.44589,-0.44589
364.748,-0.801131,-0.794796,-0.794796,-0.794796,-0.794796,378.26,-0.634876,-0.61209,-0.61209,-0.61209,-0.61209,386.912,-0.460789,-0.446237,-0.446237,-0.446237,-0.446237
364.773,-0.801158,-0.794857,-0.794857,-0.794857,-0.794857,378.285,-0.634936,-0.612283,-0.612283,-0.612283,-0.612283,386.94,-0.460722,-0.446584,-0.446584,-0.446584,-0.446584
364.798,-0.801232,-0.794918,-0.794918,-0.794918,-0.794918,378.311,-0.634977,-0.612475,-0.612475,-0.612475,-0.612475,386.967,-0.460664,-0.446931,-0.446931,-0.446931,-0.446931
364.823,-0.80135,-0.794979,-0.794979,-0.794979,-0.794979,378.336,-0.634979,-0.612668,-0.612668,-0.612668,-0.612668,386.995,-0.460613,-0.447279,-0.447279,-0.447279,-0.447279
364.848,-0.801473,-0.79504,-0.79504,-0.79504,-0.79504,378.362,-0.634944,-0.61286,-0.61286,-0.61286,-0.61286,387.022,-0.460564,-0.447626,-0.447626,-0.447626,-0.447626
364.873,-0.801644,-0.795101,-0.795101,-0.795101,-0.795101,378.387,-0.634871,-0.613053,-0.613053,-0.613053,-0.613053,387.05,-0.460492,-0.447974,-0.447974,-0.447974,-0.447974
364.898,-0.801855,-0.795162,-0.795162,-0.795162,-0.795162,378.413,-0.634746,-0.613245,-0.613245,-0.613245,-0.613245,387.077,-0.460422,-0.448321,-0.448321,-0.448321,-0.448321
364.923,-0.802073,-0.795223,-0.795223,-0.795223,-0.795223,378.438,-0.634658,-0.613438,-0.613438,-0.613438,-0.613438,387.105,-0.460362,-0.448668,-0.448668,-0.448668,-0.448668
364.948,-0.80237,-0.795284,-0.795284,-0.795284,-0.795284,378.464,-0.634568,-0.61363,-0.61363,-0.61363,-0.61363,387.132,-0.460299,-0.449015,-0.449015,-0.449015,-0.449015
364.973,-0.802654,-0.795346,-0.795346,-0.795346,-0.795346,378.489,-0.634496,-0.613822,-0.613822,-0.613822,-0.613822,387.16,-0.460212,-0.449363,-0.449363,-0.449363,-0.449363
364.998,-0.802917,-0.795407,-0.795407,-0.795407,-0.795407,378.515,-0.634437,-0.614015,-0.614015,-0.614015,-0.614015,387.187,-0.460125,-0.44971,-0.44971,-0.44971,-0.44971
365.023,-0.803151,-0.795468,-0.795468,-0.795468,-0.795468,378.54,-0.634378,-0.614207,-0.614207,-0.614207,-0.614207,387.215,-0.460054,-0.450057,-0.450057,-0.450057,-0.450057
365.048,-0.803362,-0.795529,-0.795529,-0.795529,-0.795529,378.566,-0.634323,-0.614399,-0.614399,-0.614399,-0.614399,387.242,-0.459978,-0.450405,-0.450405,-0.450405,-0.450405
365.073,-0.803544,-0.79559,-0.79559,-0.79559,-0.79559,378.591,-0.634251,-0.614592,-0.614592,-0.614592,-0.614592,387.27,-0.459898,-0.450752,-0.450752,-0.450752,-0.450752
365.098,-0.803675,-0.795651,-0.795651,-0.795651,-0.795651,378.617,-0.634181,-0.614784,-0.614784,-0.614784,-0.614784,387.297,-0.459821,-0.451099,-0.451099,-0.451099,-0.451099
365.123,-0.803791,-0.795712,-0.795712,-0.795712,-0.795712,378.642,-0.634104,-0.614976,-0.614976,-0.614976,-0.614976,387.325,-0.459743,-0.451447,-0.451447,-0.451447,-0.451447
365.148,-0.803898,-0.795772,-0.795772,-0.795772,-0.795772,378.667,-0.634026,-0.615169,-0.615169,-0.615169,-0.615169,387.352,-0.459679,-0.451794,-0.451794,-0.451794,-0.451794
365.173,-0.80396,-0.795834,-0.795834,-0.795834,-0.795834,378.693,-0.633955,-0.615361,-0.615361,-0.615361,-0.615361,387.38,-0.459643,-0.452141,-0.452141,-0.452141,-0.452141
365.198,-0.803991,-0.795895,-0.795895,-0.795895,-0.795895,378.718,-0.633899,-0.615553,-0.615553,-0.615553,-0.615553,387.407,-0.459621,-0.452489,-0.452489,-0.452489,-0.452489
365.223,-0.803968,-0.795956,-0.795956,-0.795956,-0.795956,378.744,-0.6339,-0.615746,-0.615746,-0.615746,-0.615746,387.435,-0.459588,-0.452836,-0.452836,-0.452836,-0.452836
365.248,-0.803898,-0.796017,-0.796017,-0.796017,-0.796017,378.769,-0.633926,-0.615938,-0.615938,-0.615938,-0.615938,387.463,-0.459559,-0.453183,-0.453183,-0.453183,-0.453183
365.273,-0.803826,-0.796078,-0.796078,-0.796078,-0.796078,378.795,-0.633958,-0.61613,-0.61613,-0.61613,-0.61613,387.49,-0.459548,-0.45353,-0.45353,-0.45353,-0.45353
365.298,-0.803731,-0.796139,-0.796139,-0.796139,-0.796139,378.82,-0.634001,-0.616323,-0.616323,-0.616323,-0.616323,387.518,-0.459562,-0.453877,-0.453877,-0.453877,-0.453877
365.323,-0.803658,-0.7962,-0.7962,-0.7962,-0.7962,378.846,-0.634045,-0.616515,-0.616515,-0.616515,-0.616515,387.545,-0.459589,-0.454225,-0.454225,-0.454225,-0.454225
365.348,-0.803528,-0.796261,-0.796261,-0.796261,-0.796261,378.871,-0.634099,-0.616708,-0.616708,-0.616708,-0.616708,387.573,-0.459609,-0.454572,-0.454572,-0.454572,-0.454572
365.373,-0.803362,-0.796322,-0.796322,-0.796322,-0.796322,378.897,-0.634166,-0.6169,-0.6169,-0.6169,-0.6169,387.6,-0.45965,-0.454919,-0.454919,-0.454919,-0.454919
