# Comparison of alpha(T) at 3 K/min for the three precursors.
T_C_mel_thiobarbiturate,alpha_mel_thiobarbiturate,T_C_mel_barbiturate,alpha_mel_barbiturate,T_C_melamine,alpha_melamine
286.033,1.00853e-07,380.298,1,,
286.035,1.00853e-07,380.33,1,,
286.037,1.00853e-07,380.362,1,,
286.039,1.00853e-07,380.394,1,,
286.041,1.00853e-07,380.426,1,,
286.044,1.00853e-07,380.458,1,,
286.046,1.00853e-07,380.49,1,,
286.048,1.00853e-07,380.523,1,,
286.05,1.00853e-07,380.555,1,,
286.052,1.00853e-07,380.587,1,,
286.054,1.00853e-07,380.619,1,,
286.056,1.00853e-07,380.651,1,,
286.058,1.00853e-07,380.683,1,,
286.06,1.00853e-07,380.715,1,,
286.062,1.00853e-07,380.747,1,,
286.065,1.00853e-07,380.779,1,,
286.067,1.00853e-07,380.811,1,,
286.069,1.00853e-07,380.844,1,,
286.071,1.00853e-07,380.876,1,,
286.073,1.00853e-07,380.908,1,,
286.075,1.00853e-07,380.94,1,,
286.077,1.00853e-07,380.972,1,,
286.079,1.00853e-07,381.004,1,,
286.081,1.00853e-07,381.036,1,,
286.083,1.00853e-07,381.068,1,,
286.085,1.00853e-07,381.1,1,,
286.088,1.00853e-07,381.132,1,,
286.09,1.00853e-07,381.164,1,,
286.092,1.00853e-07,381.197,1,,
286.094,1.00853e-07,381.229,1,,
286.096,1.00853e-07,381.261,1,,
286.098,1.00853e-07,381.293,1,,
286.1,1.00853e-07,381.325,1,,
286.102,1.00853e-07,381.357,1,,
286.104,1.00853e-07,381.389,1,,
286.106,1.00853e-07,381.421,1,,
286.109,1.00853e-07,381.453,1,,
286.111,1.00853e-07,381.485,1,,
286.113,1.00853e-07,381.518,1,,
286.115,1.00853e-07,381.55,1,,
286.117,1.00853e-07,381.582,1,,
286.119,1.00853e-07,381.614,1,,
286.121,1.00853e-07,381.646,1,,
286.123,1.00853e-07,381.678,1,,
286.125,1.00853e-07,381.71,1,,
286.127,1.00853e-07,381.742,1,,
286.13,1.00853e-07,381.774,1,,
286.132,1.00853e-07,381.806,1,,
286.134,1.00853e-07,381.838,1,,
286.136,1.00853e-07,381.871,1,,
286.138,1.00853e-07,381.903,1,,
286.14,1.00853e-07,381.935,1,,
286.142,1.00853e-07,381.967,1,,
286.144,1.00853e-07,381.999,1,,
286.146,1.00853e-07,382.031,1,,
286.148,1.00853e-07,382.063,1,,
286.15,1.00853e-07,382.095,1,,
286.153,1.00853e-07,382.127,1,,
286.155,1.00853e-07,382.159,1,,
286.157,1.00853e-07,382.192,1,,
286.159,1.00853e-07,382.224,1,,
286.161,1.00853e-07,382.256,1,,
286.163,1.00853e-07,382.288,1,,
286.165,1.00853e-07,382.32,1,,
286.167,1.00853e-07,382.352,1,,
286.169,1.00853e-07,382.384,1,,
286.171,1.00853e-07,382.416,1,,
286.174,1.00853e-07,382.448,1,,
286.176,1.00853e-07,382.48,1,,
286.178,1.00853e-07,382.513,1,,
286.18,1.00853e-07,382.545,1,,
286.182,1.00853e-07,382.577,1,,
286.184,1.00853e-07,382.609,1,,
286.186,1.00853e-07,382.641,1,,
286.188,1.00853e-07,382.673,1,,
286.19,1.00853e-07,382.705,1,,
286.192,1.00853e-07,382.737,1,,
286.194,1.00853e-07,382.769,1,,
286.197,1.00853e-07,382.801,1,,
286.199,1.00853e-07,382.833,1,,
286.201,1.00853e-07,382.866,1,,
286.203,1.00853e-07,382.898,1,,
286.205,1.00853e-07,382.93,1,,
286.207,1.00853e-07,382.962,1,,
286.209,1.00853e-07,382.994,1,,
286.211,1.00853e-07,383.026,1,,
286.213,1.00853e-07,383.058,1,,
286.215,1.00853e-07,383.09,1,,
286.218,1.00853e-07,383.122,1,,
286.22,1.00853e-07,383.154,1,,
286.222,1.00853e-07,383.187,1,,
286.224,1.00853e-07,383.219,1,,
286.226,1.00853e-07,383.251,1,,
286.228,1.00853e-07,383.283,1,,
286.23,1.00853e-07,383.315,1,,
286.232,1.00853e-07,383.347,1,,
286.234,1.00853e-07,383.379,1,,
286.236,1.00853e-07,383.411,1,,
286.239,1.00853e-07,383.443,1,,
286.241,1.00853e-07,383.475,1,,
286.243,1.00853e-07,383.507,1,,
286.245,1.00853e-07,383.54,1,,
286.247,1.00853e-07,383.572,1,,
286.249,1.00853e-07,383.604,1,,
286.251,1.00853e-07,383.636,1,,
286.253,1.00853e-07,383.668,1,,
286.255,1.00853e-07,383.7,1,,
286.257,1.00853e-07,383.732,1,,
286.26,1.00853e-07,383.764,1,,
286.262,1.00853e-07,383.796,1,,
286.264,1.00853e-07,383.828,1,,
286.266,1.00853e-07,383.861,1,,
286.268,1.00853e-07,383.893,1,,
286.27,1.00853e-07,383.925,1,,
286.272,1.00853e-07,383.957,1,,
286.274,1.00853e-07,383.989,1,,
286.276,1.00853e-07,384.021,1,,
286.278,1.00853e-07,384.053,1,,
286.28,1.00853e-07,384.085,1,,
286.283,1.00853e-07,384.117,1,,
286.285,1.00853e-07,384.149,1,,
286.287,1.00853e-07,384.181,1,,
286.289,1.00853e-07,384.214,1,,
286.291,1.00853e-07,384.246,1,,
286.293,1.00853e-07,384.278,1,,
286.295,1.00853e-07,384.31,1,,
286.297,1.00853e-07,384.342,1,,
286.299,1.00853e-07,384.374,1,,
286.301,1.00853e-07,384.406,1,,
286.304,1.00853e-07,384.438,1,,
286.306,1.00853e-07,384.47,1,,
286.308,1.00853e-07,384.502,1,,
286.31,1.00853e-07,384.535,1,,
286.312,1.00853e-07,384.567,1,,
286.314,1.00853e-07,384.599,1,,
286.316,1.00853e-07,384.631,1,,
286.318,1.00853e-07,384.663,1,,
286.32,1.00853e-07,384.695,1,,
286.322,1.00853e-07,384.727,1,,
286.325,1.00853e-07,384.759,1,,
286.327,1.00853e-07,384.791,1,,
286.329,1.00853e-07,384.823,1,,
286.331,1.00853e-07,384.855,1,,
286.333,1.00853e-07,384.888,1,,
286.335,1.00853e-07,384.92,1,,
286.337,1.00853e-07,384.952,1,,
286.339,1.00853e-07,384.984,1,,
286.341,1.00853e-07,385.016,1,,
286.343,1.00853e-07,385.048,1,,
286.345,1.00853e-07,385.08,1,,
286.348,1.00853e-07,385.112,1,,
286.35,1.00853e-07,385.144,1,,
286.352,1.00853e-07,385.176,1,,
286.354,1.00853e-07,385.209,1,,
286.356,1.00853e-07,385.241,1,,
286.358,1.00853e-07,385.273,1,,
286.36,1.00853e-07,385.305,1,,
286.362,1.00853e-07,385.337,1,,
286.364,1.00853e-07,385.369,1,,
286.366,1.00853e-07,385.401,1,,
286.369,1.00853e-07,385.433,1,,
286.371,1.00853e-07,385.465,1,,
286.373,1.00853e-07,385.497,1,,
286.375,1.00853e-07,385.529,1,,
286.377,1.00853e-07,385.562,1,,
286.379,1.00853e-07,385.594,1,,
286.381,1.00853e-07,385.626,1,,
286.383,1.00853e-07,385.658,1,,
286.385,1.00853e-07,385.69,1,,
286.387,1.00853e-07,385.722,1,,
286.39,1.00853e-07,385.754,1,,
286.392,1.00853e-07,385.786,1,,
286.394,1.00853e-07,385.818,1,,
286.396,1.00853e-07,385.85,1,,
286.398,1.00853e-07,385.883,1,,
286.4,1.00853e-07,385.915,1,,
286.402,1.00853e-07,385.947,1,,
286.404,1.00853e-07,385.979,1,,
286.406,1.00853e-07,386.011,1,,
286.408,1.00853e-07,386.043,1,,
286.411,1.00853e-07,386.075,1,,
286.413,1.00853e-07,386.107,1,,
286.415,1.00853e-07,386.139,1,,
286.417,1.00853e-07,386.171,1,,
286.419,1.00853e-07,386.204,1,,
286.421,1.00853e-07,386.236,1,,
286.423,1.00853e-07,386.268,1,,
286.425,1.00853e-07,386.3,1,,
286.427,1.00853e-07,386.332,1,,
286.429,1.00853e-07,386.364,1,,
286.432,1.00853e-07,386.396,1,,
286.434,1.00853e-07,386.428,1,,
286.436,1.00853e-07,386.46,1,,
286.438,1.00853e-07,386.492,1,,
286.44,1.00853e-07,386.524,1,,
286.442,1.00853e-07,386.557,1,,
286.444,1.00853e-07,386.589,1,,
286.446,1.00853e-07,386.621,1,,
286.448,1.00853e-07,386.653,1,,
286.45,1.00853e-07,386.685,1,,
286.452,1.00853e-07,386.717,1,,
286.455,1.00853e-07,386.749,1,,
286.457,1.00853e-07,386.781,1,,
286.459,1.00853e-07,386.813,1,,
286.461,1.00853e-07,386.845,1,,
286.463,1.00853e-07,386.878,1,,
286.465,1.00853e-07,386.91,1,,
286.467,1.00853e-07,386.942,1,,
286.469,1.00853e-07,386.974,1,,
286.471,1.00853e-07,387.006,1,,
286.473,1.00853e-07,387.038,1,,
286.476,1.00853e-07,387.07,1,,
286.478,1.00853e-07,387.102,1,,
286.48,1.00853e-07,387.134,1,,
286.482,1.00853e-07,387.166,1,,
286.484,1.00853e-07,387.198,1,,
286.486,1.00853e-07,387.231,1,,
286.488,1.00853e-07,387.263,1,,
286.49,1.00853e-07,387.295,1,,
286.492,1.00853e-07,387.327,1,,
286.494,1.00853e-07,387.359,1,,
286.497,1.00853e-07,387.391,1,,
286.499,1.00853e-07,387.423,1,,
286.501,1.00853e-07,387.455,1,,
286.503,1.00853e-07,387.487,1,,
286.505,1.00853e-07,387.519,1,,
286.507,1.00853e-07,387.552,1,,
286.509,1.00853e-07,387.584,1,,
286.511,1.00853e-07,387.616,1,,
286.513,1.00853e-07,387.648,1,,
286.515,1.00853e-07,387.68,1,,
286.518,1.00853e-07,387.712,1,,
286.52,1.00853e-07,387.744,1,,
286.522,1.00853e-07,387.776,1,,
286.524,1.00853e-07,387.808,1,,
286.526,1.00853e-07,387.84,1,,
286.528,1.00853e-07,387.872,1,,
286.53,1.00853e-07,387.905,1,,
286.532,1.00853e-07,387.937,1,,
286.534,1.00853e-07,387.969,1,,
286.536,1.00853e-07,388.001,1,,
286.539,1.00853e-07,388.033,1,,
286.541,1.00853e-07,388.065,1,,
286.543,1.00853e-07,388.097,1,,
286.545,1.00853e-07,388.129,1,,
286.547,1.00853e-07,388.161,1,,
286.549,1.00853e-07,388.193,1,,
286.551,1.00853e-07,388.226,1,,
286.553,1.00853e-07,388.258,1,,
286.555,1.00853e-07,388.29,1,,
286.557,1.00853e-07,388.322,1,,
286.56,1.00853e-07,388.354,1,,
286.562,1.00853e-07,388.386,1,,
286.564,1.00853e-07,388.418,1,,
286.566,1.00853e-07,388.45,1,,
286.568,1.00853e-07,388.482,1,,
286.57,1.00853e-07,388.514,1,,
286.572,1.00853e-07,388.546,1,,
286.574,1.00853e-07,388.579,1,,
286.576,1.00853e-07,388.611,1,,
286.578,1.00853e-07,388.643,1,,
286.58,1.00853e-07,388.675,1,,
286.583,1.00853e-07,388.707,1,,
286.585,1.00853e-07,388.739,1,,
286.587,1.00853e-07,388.771,1,,
286.589,1.00853e-07,388.803,1,,
286.591,1.00853e-07,388.835,1,,
286.593,1.00853e-07,388.867,1,,
286.595,1.00853e-07,388.9,1,,
286.597,1.00853e-07,388.932,1,,
286.599,1.00853e-07,388.964,1,,
286.601,1.00853e-07,388.996,1,,
286.604,1.00853e-07,389.028,1,,
286.606,1.00853e-07,389.06,1,,
286.608,1.00853e-07,389.092,1,,
286.61,1.00853e-07,389.124,1,,
286.612,1.00853e-07,389.156,1,,
286.614,1.00853e-07,389.188,1,,
286.616,1.00853e-07,389.22,1,,
286.618,1.00853e-07,389.253,1,,
286.62,1.00853e-07,389.285,1,,
286.622,1.00853e-07,389.317,1,,
286.625,1.00853e-07,389.349,1,,
286.627,1.00853e-07,389.381,1,,
286.629,1.00853e-07,389.413,1,,
286.631,1.00853e-07,389.445,1,,
286.633,1.00853e-07,389.477,1,,
286.635,1.00853e-07,389.509,1,,
286.637,1.00853e-07,389.541,1,,
286.639,1.00853e-07,389.574,1,,
286.641,1.00853e-07,389.606,1,,
286.643,1.00853e-07,389.638,1,,
286.646,1.00853e-07,389.67,1,,
286.648,1.00853e-07,389.702,1,,
286.65,1.00853e-07,389.734,1,,
286.652,1.00853e-07,389.766,1,,
286.654,1.00853e-07,389.798,1,,
286.656,1.00853e-07,389.83,1,,
286.658,1.00853e-07,389.862,1,,
286.66,1.00853e-07,389.895,1,,
286.662,1.00853e-07,389.927,1,,
286.664,1.00853e-07,389.959,1,,
286.667,1.00853e-07,389.991,1,,
286.669,1.00853e-07,390.023,1,,
286.671,1.00853e-07,390.055,1,,
286.673,1.00853e-07,390.087,1,,
286.675,1.00853e-07,390.119,1,,
286.677,1.00853e-07,390.151,1,,
286.679,1.00853e-07,390.183,1,,
286.681,1.00853e-07,390.215,1,,
286.683,1.00853e-07,390.248,1,,
286.685,1.00853e-07,390.28,1,,
286.688,1.00853e-07,390.312,1,,
286.69,1.00853e-07,390.344,1,,
286.692,1.00853e-07,390.376,1,,
286.694,1.00853e-07,390.408,1,,
286.696,1.00853e-07,390.44,1,,
286.698,1.00853e-07,390.472,1,,
286.7,1.00853e-07,390.504,1,,
286.702,1.00853e-07,390.536,1,,
286.704,1.00853e-07,390.569,1,,
286.706,1.00853e-07,390.601,1,,
286.709,1.00853e-07,390.633,1,,
286.711,1.00853e-07,390.665,1,,
286.713,1.00853e-07,390.697,1,,
286.715,1.00853e-07,390.729,1,,
286.717,1.00853e-07,390.761,1,,
286.719,1.00853e-07,390.793,1,,
286.721,1.00853e-07,390.825,1,,
286.723,1.00853e-07,390.857,1,,
286.725,1.00853e-07,390.889,1,,
286.727,1.00853e-07,390.922,1,,
286.73,1.00853e-07,390.954,1,,
286.732,1.00853e-07,390.986,1,,
286.734,1.00853e-07,391.018,1,,
286.736,1.00853e-07,391.05,1,,
286.738,1.00853e-07,391.082,1,,
286.74,1.00853e-07,391.114,1,,
286.742,1.00853e-07,391.146,1,,
286.744,1.00853e-07,391.178,1,,
286.746,1.00853e-07,391.21,1,,
286.748,1.00853e-07,391.243,1,,
286.75,1.00853e-07,391.275,1,,
286.753,1.00853e-07,391.307,1,,
286.755,1.00853e-07,391.339,1,,
286.757,1.00853e-07,391.371,1,,
286.759,1.00853e-07,391.403,1,,
286.761,1.00853e-07,391.435,1,,
286.763,1.00853e-07,391.467,1,,
286.765,1.00853e-07,391.499,1,,
286.767,1.00853e-07,391.531,1,,
286.769,1.00853e-07,391.563,1,,
286.771,1.00853e-07,391.596,1,,
286.774,1.00853e-07,391.628,1,,
286.776,1.00853e-07,391.66,1,,
286.778,1.00853e-07,391.692,1,,
286.78,1.00853e-07,391.724,1,,
286.782,1.00853e-07,391.756,1,,
286.784,1.00853e-07,391.788,1,,
286.786,1.00853e-07,391.82,1,,
286.788,1.00853e-07,391.852,1,,
286.79,1.00853e-07,391.884,1,,
286.792,1.00853e-07,391.917,1,,
286.795,1.00853e-07,391.949,1,,
286.797,1.00853e-07,391.981,1,,
286.799,1.00853e-07,392.013,1,,
286.801,1.00853e-07,392.045,1,,
286.803,1.00853e-07,392.077,1,,
286.805,1.00853e-07,392.109,1,,
286.807,1.00853e-07,392.141,1,,
286.809,1.00853e-07,392.173,1,,
286.811,1.00853e-07,392.205,1,,
286.813,1.00853e-07,392.237,1,,
286.816,1.00853e-07,392.27,1,,
286.818,1.00853e-07,392.302,1,,
286.82,1.00853e-07,392.334,1,,
286.822,1.00853e-07,392.366,1,,
286.824,1.00853e-07,392.398,1,,
286.826,1.00853e-07,392.43,1,,
286.828,1.00853e-07,392.462,1,,
286.83,1.00853e-07,392.494,1,,
286.832,1.00853e-07,392.526,1,,
286.834,1.00853e-07,392.558,1,,
286.837,1.00853e-07,392.591,1,,
286.839,1.00853e-07,392.623,1,,
286.841,1.00853e-07,392.655,1,,
286.843,1.00853e-07,392.687,1,,
286.845,1.00853e-07,392.719,1,,
286.847,1.00853e-07,392.751,1,,
286.849,1.00853e-07,392.783,1,,
286.851,1.00853e-07,392.815,1,,
286.853,1.00853e-07,392.847,1,,
286.855,1.00853e-07,392.879,1,,
286.858,1.00853e-07,392.911,1,,
286.86,1.00853e-07,392.944,1,,
286.862,1.00853e-07,392.976,1,,
286.864,1.00853e-07,393.008,1,,
286.866,1.00853e-07,393.04,1,,
286.868,1.00853e-07,393.072,1,,
286.87,1.00853e-07,393.104,1,,
286.872,1.00853e-07,393.136,1,,
286.874,1.00853e-07,393.168,1,,
286.876,1.00853e-07,393.2,1,,
286.879,1.00853e-07,393.232,1,,
286.881,1.00853e-07,393.265,1,,
286.883,1.00853e-07,393.297,1,,
286.885,1.00853e-07,393.329,1,,
286.887,1.00853e-07,393.361,1,,
286.889,1.00853e-07,393.393,1,,
286.891,1.00853e-07,393.425,1,,
286.893,1.00853e-07,393.457,1,,
286.895,1.00853e-07,393.489,1,,
286.897,1.00853e-07,393.521,1,,
286.9,1.00853e-07,393.553,1,,
286.902,1.00853e-07,393.586,1,,
286.904,1.00853e-07,393.618,1,,
286.906,1.00853e-07,393.65,1,,
286.908,1.00853e-07,393.682,1,,
286.91,1.00853e-07,393.714,1,,
286.912,1.00853e-07,393.746,1,,
286.914,1.00853e-07,393.778,1,,
286.916,1.00853e-07,393.81,1,,
286.918,1.00853e-07,393.842,1,,
286.921,1.00853e-07,393.874,1,,
286.923,1.00853e-07,393.906,1,,
286.925,1.00853e-07,393.939,1,,
286.927,1.00853e-07,393.971,1,,
286.929,1.00853e-07,394.003,1,,
286.931,1.00853e-07,394.035,1,,
286.933,1.00853e-07,394.067,1,,
286.935,1.00853e-07,394.099,1,,
286.937,1.00853e-07,394.131,1,,
286.939,1.00853e-07,394.163,1,,
286.942,1.00853e-07,394.195,1,,
286.944,1.00853e-07,394.227,1,,
286.946,1.00853e-07,394.26,1,,
286.948,1.00853e-07,394.292,1,,
286.95,1.00853e-07,394.324,1,,
286.952,1.00853e-07,394.356,1,,
286.954,1.00853e-07,394.388,1,,
286.956,1.00853e-07,394.42,1,,
286.958,1.00853e-07,394.452,1,,
286.96,1.00853e-07,394.484,1,,
286.963,1.00853e-07,394.516,1,,
286.965,1.00853e-07,394.548,1,,
286.967,1.00853e-07,394.58,1,,
286.969,1.00853e-07,394.613,1,,
286.971,1.00853e-07,394.645,1,,
286.973,1.00853e-07,394.677,1,,
286.975,1.00853e-07,394.709,1,,
286.977,1.00853e-07,394.741,1,,
286.979,1.00853e-07,394.773,1,,
286.981,1.00853e-07,394.805,1,,
286.984,1.00853e-07,394.837,1,,
286.986,1.00853e-07,394.869,1,,
286.988,1.00853e-07,394.901,1,,
286.99,1.00853e-07,394.934,1,,
286.992,1.00853e-07,394.966,1,,
286.994,1.00853e-07,394.998,1,,
286.996,1.00853e-07,395.03,1,,
286.998,1.00853e-07,395.062,1,,
287,1.00853e-07,395.094,1,,
287.003,1.00853e-07,395.126,1,,
287.005,1.00853e-07,395.158,1,,
287.007,1.00853e-07,395.19,1,,
287.009,1.00853e-07,395.222,1,,
287.011,1.00853e-07,395.254,1,,
287.013,1.00853e-07,395.287,1,,
287.015,1.00853e-07,395.319,1,,
287.017,1.00853e-07,395.351,1,,
287.019,1.00853e-07,395.383,1,,
287.021,1.00853e-07,395.415,1,,
287.024,1.00853e-07,395.447,1,,
287.026,1.00853e-07,395.479,1,,
287.028,1.00853e-07,395.511,1,,
287.03,1.00853e-07,395.543,1,,
287.032,1.00853e-07,395.575,1,,
287.034,1.00853e-07,395.608,1,,
287.036,1.00853e-07,395.64,1,,
287.038,1.00853e-07,395.672,1,,
287.04,1.00853e-07,395.704,1,,
287.042,1.00853e-07,395.736,1,,
287.045,1.00853e-07,395.768,1,,
287.047,1.00853e-07,395.8,1,,
287.049,1.00853e-07,395.832,1,,
287.051,1.00853e-07,395.864,1,,
287.053,1.00853e-07,395.896,1,,
287.055,1.00853e-07,395.928,1,,
287.057,1.00853e-07,395.961,1,,
287.059,1.00853e-07,395.993,1,,
287.061,1.00853e-07,396.025,1,,
287.063,1.00853e-07,396.057,1,,
287.066,1.00853e-07,396.089,1,,
287.068,1.00853e-07,396.121,1,,
287.07,1.00853e-07,396.153,1,,
287.072,1.00853e-07,396.185,1,,
287.074,1.00853e-07,396.217,1,,
287.076,1.00853e-07,396.249,1,,
287.078,1.00853e-07,396.282,1,,
287.08,1.00853e-07,396.314,1,,
287.082,1.00853e-07,396.346,1,,
287.084,1.00853e-07,396.378,1,,
287.087,1.00853e-07,396.41,1,,
287.089,1.00853e-07,396.442,1,,
287.091,1.00853e-07,396.474,1,,
287.093,1.00853e-07,396.506,1,,
287.095,1.00853e-07,396.538,1,,
287.097,1.00853e-07,396.57,1,,
287.099,1.00853e-07,396.602,1,,
287.101,1.00853e-07,396.635,1,,
287.103,1.00853e-07,396.667,1,,
287.105,1.00853e-07,396.699,1,,
287.108,1.00853e-07,396.731,1,,
287.11,1.00853e-07,396.763,1,,
287.112,1.00853e-07,396.795,1,,
287.114,1.00853e-07,396.827,1,,
287.116,1.00853e-07,396.859,1,,
287.118,1.00853e-07,396.891,1,,
287.12,1.00853e-07,396.923,1,,
287.122,1.00853e-07,396.956,1,,
287.124,1.00853e-07,396.988,1,,
287.126,1.00853e-07,,,,
287.129,1.00853e-07,,,,
287.131,1.00853e-07,,,,
287.133,1.00853e-07,,,,
287.135,1.00853e-07,,,,
287.137,1.00853e-07,,,,
287.139,1.00853e-07,,,,
287.141,1.00853e-07,,,,
287.143,1.00853e-07,,,,
287.145,1.00853e-07,,,,
287.147,1.00853e-07,,,,
287.15,1.00853e-07,,,,
287.152,1.00853e-07,,,,
287.154,1.00853e-07,,,,
287.156,1.00853e-07,,,,
287.158,1.00853e-07,,,,
287.16,1.00853e-07,,,,
287.162,1.00853e-07,,,,
287.164,1.00853e-07,,,,
287.166,1.00853e-07,,,,
287.168,1.00853e-07,,,,
287.171,1.00853e-07,,,,
287.173,1.00853e-07,,,,
287.175,1.00853e-07,,,,
287.177,1.00853e-07,,,,
287.179,1.00853e-07,,,,
287.181,1.00853e-07,,,,
287.183,1.00853e-07,,,,
287.185,1.00853e-07,,,,
287.187,1.00853e-07,,,,
287.189,1.00853e-07,,,,
287.192,1.00853e-07,,,,
287.194,1.00853e-07,,,,
287.196,1.00853e-07,,,,
287.198,1.00853e-07,,,,
287.2,1.00853e-07,,,,
287.202,1.00853e-07,,,,
287.204,1.00853e-07,,,,
287.206,1.00853e-07,,,,
287.208,1.00853e-07,,,,
287.21,1.00853e-07,,,,
287.213,1.00853e-07,,,,
287.215,1.00853e-07,,,,
287.217,1.00853e-07,,,,
287.219,1.00853e-07,,,,
287.221,1.00853e-07,,,,
287.223,1.00853e-07,,,,
287.225,1.00853e-07,,,,
287.227,1.00853e-07,,,,
287.229,1.00853e-07,,,,
287.231,1.00853e-07,,,,
287.234,1.00853e-07,,,,
287.236,1.00853e-07,,,,
287.238,1.00853e-07,,,,
287.24,1.00853e-07,,,,
287.242,1.00853e-07,,,,
287.244,1.00853e-07,,,,
287.246,1.00853e-07,,,,
287.248,1.00853e-07,,,,
287.25,1.00853e-07,,,,
287.252,1.00853e-07,,,,
287.255,1.00853e-07,,,,
287.257,1.00853e-07,,,,
287.259,1.00853e-07,,,,
287.261,1.00853e-07,,,,
287.263,1.00853e-07,,,,
287.265,1.00853e-07,,,,
287.267,1.00853e-07,,,,
287.269,1.00853e-07,,,,
287.271,1.00853e-07,,,,
287.273,1.00853e-07,,,,
287.276,1.00853e-07,,,,
287.278,1.00853e-07,,,,
287.28,1.00853e-07,,,,
287.282,1.00853e-07,,,,
287.284,1.00853e-07,,,,
287.286,1.00853e-07,,,,
287.288,1.00853e-07,,,,
287.29,1.00853e-07,,,,
287.292,1.00853e-07,,,,
287.294,1.00853e-07,,,,
287.297,1.00853e-07,,,,
287.299,1.00853e-07,,,,
287.301,1.00853e-07,,,,
287.303,1.00853e-07,,,,
287.305,1.00853e-07,,,,
287.307,1.00853e-07,,,,
287.309,1.00853e-07,,,,
287.311,1.00853e-07,,,,
287.313,1.00853e-07,,,,
287.315,1.00853e-07,,,,
287.318,1.00853e-07,,,,
287.32,1.00853e-07,,,,
287.322,1.00853e-07,,,,
287.324,1.00853e-07,,,,
287.326,1.00853e-07,,,,
287.328,1.00853e-07,,,,
287.33,1.00853e-07,,,,
287.332,1.00853e-07,,,,
287.334,1.00853e-07,,,,
287.336,1.00853e-07,,,,
287.339,1.00853e-07,,,,
287.341,1.00853e-07,,,,
287.343,1.00853e-07,,,,
287.345,1.00853e-07,,,,
287.347,1.00853e-07,,,,
287.349,1.00853e-07,,,,
287.351,1.00853e-07,,,,
287.353,1.00853e-07,,,,
287.355,1.00853e-07,,,,
287.357,1.00853e-07,,,,
287.36,1.00853e-07,,,,
287.362,1.00853e-07,,,,
287.364,1.00853e-07,,,,
287.366,1.00853e-07,,,,
287.368,1.00853e-07,,,,
287.37,1.00853e-07,,,,
287.372,1.00853e-07,,,,
287.374,1.00853e-07,,,,
287.376,1.00853e-07,,,,
287.378,1.00853e-07,,,,
287.381,1.00853e-07,,,,
287.383,1.00853e-07,,,,
287.385,1.00853e-07,,,,
287.387,1.00853e-07,,,,
287.389,1.00853e-07,,,,
287.391,1.00853e-07,,,,
287.393,1.00853e-07,,,,
287.395,1.00853e-07,,,,
287.397,1.00853e-07,,,,
287.399,1.00853e-07,,,,
287.402,1.00853e-07,,,,
287.404,1.00853e-07,,,,
287.406,1.00853e-07,,,,
287.408,1.00853e-07,,,,
287.41,1.00853e-07,,,,
287.412,1.00853e-07,,,,
287.414,1.00853e-07,,,,
287.416,1.00853e-07,,,,
287.418,1.00853e-07,,,,
287.42,1.00853e-07,,,,
287.423,1.00853e-07,,,,
287.425,1.00853e-07,,,,
287.427,1.00853e-07,,,,
287.429,1.00853e-07,,,,
287.431,1.00853e-07,,,,
287.433,1.00853e-07,,,,
287.435,1.00853e-07,,,,
287.437,1.00853e-07,,,,
287.439,1.00853e-07,,,,
287.441,1.00853e-07,,,,
287.444,1.00853e-07,,,,
287.446,1.00853e-07,,,,
287.448,1.00853e-07,,,,
287.45,1.00853e-07,,,,
287.452,1.00853e-07,,,,
287.454,1.00853e-07,,,,
287.456,1.00853e-07,,,,
287.458,1.00853e-07,,,,
287.46,1.00853e-07,,,,
287.462,1.00853e-07,,,,
287.465,1.00853e-07,,,,
287.467,1.00853e-07,,,,
287.469,1.00853e-07,,,,
287.471,1.00853e-07,,,,
287.473,1.00853e-07,,,,
287.475,1.00853e-07,,,,
287.477,1.00853e-07,,,,
287.479,1.00853e-07,,,,
287.481,1.00853e-07,,,,
287.483,1.00853e-07,,,,
287.486,1.00853e-07,,,,
287.488,1.00853e-07,,,,
287.49,1.00853e-07,,,,
287.492,1.00853e-07,,,,
287.494,1.00853e-07,,,,
287.496,1.00853e-07,,,,
287.498,1.00853e-07,,,,
287.5,1.00853e-07,,,,
287.502,1.00853e-07,,,,
287.504,1.00853e-07,,,,
287.507,1.00853e-07,,,,
287.509,1.00853e-07,,,,
287.511,1.00853e-07,,,,
287.513,1.00853e-07,,,,
287.515,1.00853e-07,,,,
287.517,1.00853e-07,,,,
287.519,1.00853e-07,,,,
287.521,1.00853e-07,,,,
287.523,1.00853e-07,,,,
287.525,1.00853e-07,,,,
287.528,1.00853e-07,,,,
287.53,1.00853e-07,,,,
287.532,1.00853e-07,,,,
287.534,1.00853e-07,,,,
287.536,1.00853e-07,,,,
287.538,1.00853e-07,,,,
287.54,1.00853e-07,,,,
287.542,1.00853e-07,,,,
287.544,1.00853e-07,,,,
287.546,1.00853e-07,,,,
287.548,1.00853e-07,,,,
287.551,1.00853e-07,,,,
287.553,1.00853e-07,,,,
287.555,1.00853e-07,,,,
287.557,1.00853e-07,,,,
287.559,1.00853e-07,,,,
287.561,1.00853e-07,,,,
287.563,1.00853e-07,,,,
287.565,1.00853e-07,,,,
287.567,1.00853e-07,,,,
287.569,1.00853e-07,,,,
287.572,1.00853e-07,,,,
287.574,1.00853e-07,,,,
287.576,1.00853e-07,,,,
287.578,1.00853e-07,,,,
287.58,1.00853e-07,,,,
