# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
506.013,-1.34736,-1.36764,0.0202842,-1.35418,514.942,-0.620463,-0.640167,0.0197037,-0.638648,518.564,-0.557793,-0.587124,0.0293309,-0.578772
506.052,-1.3475,-1.36791,0.020413,-1.35432,514.987,-0.620405,-0.640318,0.0199128,-0.638775,518.607,-0.557631,-0.587223,0.0295921,-0.578778
506.091,-1.34767,-1.36818,0.020508,-1.35446,515.032,-0.620329,-0.640469,0.0201398,-0.638902,518.649,-0.557488,-0.587322,0.0298335,-0.578784
506.13,-1.3478,-1.36845,0.0206439,-1.35459,515.077,-0.620216,-0.64062,0.0204037,-0.639028,518.692,-0.557346,-0.58742,0.0300738,-0.578788
506.17,-1.3479,-1.36871,0.0208136,-1.35473,515.122,-0.62015,-0.640771,0.0206203,-0.639154,518.735,-0.557175,-0.587519,0.0303439,-0.578792
506.209,-1.34801,-1.36898,0.0209743,-1.35486,515.167,-0.620041,-0.640922,0.020881,-0.639279,518.777,-0.557002,-0.587618,0.0306158,-0.578794
506.248,-1.34811,-1.36925,0.0211339,-1.355,515.212,-0.619922,-0.641073,0.0211504,-0.639405,518.82,-0.556832,-0.587716,0.0308838,-0.578796
506.287,-1.34827,-1.36951,0.0212447,-1.35513,515.257,-0.619836,-0.641224,0.0213881,-0.639529,518.862,-0.556676,-0.587815,0.0311386,-0.578796
506.326,-1.34842,-1.36978,0.021363,-1.35526,515.302,-0.619772,-0.641375,0.0216027,-0.639654,518.905,-0.556522,-0.587914,0.0313919,-0.578796
506.365,-1.34858,-1.37005,0.0214625,-1.35539,515.347,-0.619698,-0.641526,0.0218281,-0.639778,518.947,-0.556364,-0.588012,0.0316479,-0.578795
506.404,-1.34878,-1.37031,0.0215382,-1.35552,515.392,-0.619641,-0.641677,0.022036,-0.639902,518.99,-0.556183,-0.588111,0.0319285,-0.578793
506.443,-1.34884,-1.37058,0.0217405,-1.35565,515.437,-0.6196,-0.641829,0.0222284,-0.640025,519.032,-0.555957,-0.58821,0.0322526,-0.57879
506.482,-1.34899,-1.37085,0.0218542,-1.35578,515.482,-0.619564,-0.64198,0.022416,-0.640148,519.075,-0.555712,-0.588308,0.0325963,-0.578785
506.521,-1.34908,-1.37111,0.0220337,-1.35591,515.527,-0.619543,-0.642131,0.022588,-0.64027,519.117,-0.555465,-0.588407,0.0329422,-0.57878
506.56,-1.3492,-1.37138,0.0221808,-1.35603,515.572,-0.619526,-0.642282,0.0227563,-0.640393,519.16,-0.555198,-0.588506,0.0333077,-0.578774
506.599,-1.34934,-1.37165,0.0223132,-1.35616,515.617,-0.619528,-0.642433,0.022905,-0.640514,519.202,-0.554929,-0.588604,0.0336757,-0.578767
506.638,-1.34944,-1.37192,0.0224724,-1.35628,515.662,-0.619538,-0.642584,0.0230465,-0.640636,519.245,-0.554645,-0.588703,0.0340581,-0.578759
506.677,-1.34954,-1.37218,0.0226369,-1.3564,515.707,-0.619565,-0.642735,0.0231704,-0.640756,519.288,-0.554361,-0.588802,0.0344408,-0.57875
506.716,-1.34966,-1.37245,0.0227859,-1.35653,515.752,-0.6196,-0.642887,0.0232865,-0.640877,519.33,-0.554099,-0.5889,0.0348018,-0.578739
506.755,-1.3497,-1.37272,0.0230122,-1.35665,515.797,-0.619672,-0.643038,0.0233661,-0.640997,519.373,-0.553852,-0.588999,0.0351474,-0.578728
506.794,-1.34981,-1.37298,0.0231749,-1.35677,515.842,-0.619729,-0.643189,0.0234597,-0.641116,519.415,-0.553604,-0.589098,0.0354937,-0.578716
506.833,-1.34992,-1.37325,0.0233314,-1.35688,515.887,-0.619772,-0.64334,0.0235675,-0.641236,519.458,-0.553347,-0.589196,0.0358489,-0.578703
506.872,-1.35004,-1.37352,0.0234764,-1.357,515.932,-0.619815,-0.643491,0.0236756,-0.641354,519.5,-0.553096,-0.589295,0.0361991,-0.578688
506.911,-1.35012,-1.37378,0.0236644,-1.35712,515.977,-0.619853,-0.643642,0.0237897,-0.641473,519.543,-0.552819,-0.589394,0.0365742,-0.578673
506.95,-1.35015,-1.37405,0.0238983,-1.35723,516.022,-0.619899,-0.643794,0.0238942,-0.64159,519.585,-0.55253,-0.589492,0.0369623,-0.578656
506.989,-1.35021,-1.37432,0.0241118,-1.35735,516.067,-0.619931,-0.643945,0.024014,-0.641708,519.628,-0.552252,-0.589591,0.0373385,-0.578639
507.028,-1.35027,-1.37458,0.0243094,-1.35746,516.112,-0.619957,-0.644096,0.0241392,-0.641825,519.67,-0.551982,-0.589689,0.037707,-0.57862
507.067,-1.35043,-1.37485,0.0244216,-1.35757,516.157,-0.619972,-0.644247,0.0242753,-0.641941,519.713,-0.551741,-0.589788,0.038047,-0.5786
507.106,-1.35056,-1.37512,0.0245618,-1.35768,516.202,-0.619993,-0.644398,0.0244054,-0.642057,519.755,-0.551526,-0.589887,0.0383603,-0.578579
507.145,-1.35068,-1.37538,0.0247094,-1.35779,516.247,-0.619988,-0.64455,0.0245618,-0.642172,519.798,-0.55133,-0.589985,0.0386553,-0.578557
507.184,-1.35082,-1.37565,0.0248319,-1.3579,516.292,-0.619987,-0.644701,0.0247137,-0.642287,519.84,-0.551135,-0.590084,0.0389485,-0.578534
507.223,-1.3509,-1.37592,0.0250176,-1.35801,516.337,-0.620011,-0.644852,0.0248414,-0.642402,519.883,-0.55096,-0.590182,0.0392224,-0.578509
507.262,-1.35099,-1.37619,0.0251919,-1.35811,516.382,-0.62003,-0.645003,0.0249736,-0.642516,519.925,-0.550794,-0.590281,0.0394871,-0.578484
507.301,-1.3511,-1.37645,0.0253551,-1.35822,516.427,-0.620052,-0.645154,0.0251024,-0.642629,519.968,-0.550644,-0.59038,0.0397354,-0.578457
507.34,-1.35115,-1.37672,0.0255693,-1.35832,516.472,-0.620065,-0.645305,0.0252402,-0.642742,520.01,-0.550514,-0.590478,0.0399639,-0.57843
507.379,-1.35124,-1.37699,0.0257496,-1.35843,516.517,-0.620094,-0.645457,0.0253622,-0.642854,520.053,-0.550381,-0.590577,0.0401961,-0.578401
507.418,-1.35136,-1.37725,0.0258941,-1.35853,516.562,-0.620135,-0.645608,0.025473,-0.642966,520.095,-0.550232,-0.590675,0.0404435,-0.57837
507.457,-1.35151,-1.37752,0.0260078,-1.35863,516.607,-0.620164,-0.645759,0.0255951,-0.643077,520.138,-0.550127,-0.590774,0.0406473,-0.578339
507.496,-1.35165,-1.37779,0.0261417,-1.35873,516.652,-0.620174,-0.64591,0.025736,-0.643188,520.18,-0.550024,-0.590873,0.0408487,-0.578307
507.535,-1.35177,-1.37805,0.0262868,-1.35882,516.697,-0.620181,-0.646061,0.0258796,-0.643298,520.223,-0.549909,-0.590971,0.0410624,-0.578273
507.574,-1.3519,-1.37832,0.026419,-1.35892,516.742,-0.620177,-0.646212,0.0260354,-0.643408,520.265,-0.549809,-0.59107,0.0412606,-0.578238
507.613,-1.352,-1.37859,0.0265895,-1.35902,516.787,-0.620129,-0.646363,0.0262347,-0.643517,520.308,-0.549732,-0.591168,0.0414362,-0.578202
507.652,-1.35208,-1.37885,0.0267698,-1.35911,516.832,-0.620092,-0.646514,0.0264228,-0.643625,520.351,-0.549661,-0.591267,0.041606,-0.578164
507.691,-1.35209,-1.37912,0.0270291,-1.3592,516.877,-0.620059,-0.646665,0.026606,-0.643733,520.393,-0.549594,-0.591365,0.0417717,-0.578126
507.73,-1.35214,-1.37939,0.0272444,-1.3593,516.922,-0.620057,-0.646817,0.0267595,-0.643841,520.435,-0.549527,-0.591464,0.0419367,-0.578086
507.769,-1.35215,-1.37965,0.0275056,-1.35939,516.967,-0.620016,-0.646968,0.0269514,-0.643947,520.478,-0.549483,-0.591562,0.0420791,-0.578045
507.808,-1.35223,-1.37992,0.0276861,-1.35948,517.012,-0.620033,-0.647119,0.0270861,-0.644053,520.52,-0.549409,-0.591661,0.0422518,-0.578002
507.847,-1.35236,-1.38019,0.0278281,-1.35956,517.057,-0.620036,-0.64727,0.0272342,-0.644159,520.563,-0.549321,-0.591759,0.0424379,-0.577959
507.886,-1.35248,-1.38045,0.0279759,-1.35965,517.102,-0.620028,-0.647421,0.0273932,-0.644264,520.605,-0.54925,-0.591858,0.042608,-0.577914
507.925,-1.3526,-1.38072,0.0281155,-1.35974,517.147,-0.620021,-0.647572,0.0275507,-0.644368,520.648,-0.549153,-0.591956,0.0428037,-0.577868
507.964,-1.35269,-1.38099,0.028298,-1.35982,517.192,-0.620021,-0.647723,0.0277024,-0.644472,520.69,-0.549037,-0.592055,0.0430182,-0.57782
508.002,-1.35273,-1.38125,0.0285272,-1.35991,517.237,-0.620012,-0.647874,0.0278622,-0.644575,520.733,-0.548901,-0.592153,0.0432523,-0.577771
508.041,-1.35281,-1.38152,0.0287081,-1.35999,517.282,-0.620002,-0.648025,0.0280234,-0.644677,520.775,-0.548747,-0.592252,0.0435047,-0.577721
508.08,-1.35281,-1.38179,0.0289731,-1.36007,517.327,-0.619978,-0.648176,0.0281981,-0.644779,520.818,-0.548574,-0.59235,0.0437758,-0.577669
508.119,-1.35285,-1.38205,0.0292033,-1.36015,517.372,-0.619943,-0.648328,0.0283849,-0.64488,520.86,-0.548388,-0.592449,0.0440609,-0.577617
508.158,-1.35289,-1.38232,0.0294297,-1.36023,517.417,-0.619885,-0.648479,0.0285938,-0.644981,520.902,-0.548201,-0.592547,0.0443461,-0.577562
508.197,-1.3529,-1.38259,0.0296817,-1.36031,517.462,-0.619835,-0.64863,0.0287947,-0.645081,520.945,-0.548021,-0.592645,0.0446249,-0.577507
508.236,-1.35294,-1.38285,0.0299143,-1.36038,517.507,-0.619764,-0.648781,0.0290165,-0.64518,520.987,-0.547881,-0.592744,0.0448628,-0.57745
508.275,-1.35298,-1.38312,0.0301427,-1.36046,517.552,-0.619701,-0.648932,0.0292312,-0.645278,521.03,-0.547749,-0.592842,0.0450931,-0.577391
508.314,-1.35299,-1.38339,0.0303976,-1.36053,517.597,-0.619626,-0.649083,0.0294566,-0.645376,521.072,-0.547583,-0.592941,0.0453575,-0.577332
508.353,-1.35312,-1.38365,0.0305303,-1.3606,517.642,-0.619534,-0.649234,0.0297,-0.645473,521.115,-0.547382,-0.593039,0.0456571,-0.577271
508.392,-1.35317,-1.38392,0.0307485,-1.36067,517.687,-0.619458,-0.649385,0.0299273,-0.645569,521.157,-0.547157,-0.593138,0.0459805,-0.577208
508.431,-1.35323,-1.38419,0.0309533,-1.36074,517.732,-0.619394,-0.649536,0.0301427,-0.645665,521.2,-0.546923,-0.593236,0.0463132,-0.577144
508.47,-1.35322,-1.38445,0.0312315,-1.36081,517.777,-0.619322,-0.649688,0.0303658,-0.64576,521.242,-0.546697,-0.593335,0.046638,-0.577079
508.509,-1.35325,-1.38472,0.0314702,-1.36088,517.822,-0.619248,-0.649839,0.0305905,-0.645854,521.285,-0.546466,-0.593433,0.0469673,-0.577012
508.548,-1.35328,-1.38499,0.0317056,-1.36094,517.867,-0.619174,-0.64999,0.0308161,-0.645948,521.327,-0.546221,-0.593532,0.0473104,-0.576943
508.587,-1.35334,-1.38526,0.0319183,-1.36101,517.912,-0.619122,-0.650141,0.0310188,-0.646041,521.369,-0.546001,-0.59363,0.047629,-0.576874
508.626,-1.35342,-1.38552,0.0321075,-1.36107,517.957,-0.619097,-0.650292,0.0311953,-0.646133,521.412,-0.54579,-0.593729,0.047939,-0.576802
508.665,-1.35342,-1.38579,0.0323661,-1.36114,518.002,-0.619034,-0.650443,0.0314092,-0.646224,521.454,-0.545554,-0.593827,0.0482733,-0.57673
508.704,-1.35345,-1.38606,0.032608,-1.3612,518.047,-0.618945,-0.650595,0.0316493,-0.646314,521.497,-0.545309,-0.593926,0.0486163,-0.576655
508.743,-1.35349,-1.38632,0.0328362,-1.36126,518.092,-0.618893,-0.650746,0.0318531,-0.646404,521.539,-0.545063,-0.594024,0.0489616,-0.57658
508.782,-1.35348,-1.38659,0.0331123,-1.36131,518.137,-0.618835,-0.650897,0.032062,-0.646493,521.582,-0.544819,-0.594123,0.0493034,-0.576502
508.821,-1.35341,-1.38686,0.0334429,-1.36137,518.182,-0.618794,-0.651048,0.0322544,-0.646581,521.624,-0.544546,-0.594221,0.0496756,-0.576423
508.86,-1.35343,-1.38712,0.033695,-1.36143,518.227,-0.618725,-0.651199,0.0324737,-0.646668,521.667,-0.544271,-0.59432,0.050049,-0.576343
508.899,-1.35344,-1.38739,0.033949,-1.36148,518.272,-0.618661,-0.65135,0.0326887,-0.646755,521.709,-0.543997,-0.594418,0.0504214,-0.576261
508.938,-1.35352,-1.38766,0.0341334,-1.36153,518.317,-0.618597,-0.651501,0.0329046,-0.64684,521.752,-0.543741,-0.594517,0.0507758,-0.576178
508.977,-1.35355,-1.38792,0.0343779,-1.36158,518.362,-0.618512,-0.651652,0.0331404,-0.646925,521.794,-0.54353,-0.594615,0.0510849,-0.576093
509.016,-1.3536,-1.38819,0.0345858,-1.36163,518.407,-0.618394,-0.651804,0.03341,-0.647009,521.837,-0.543316,-0.594714,0.0513975,-0.576006
509.055,-1.35369,-1.38846,0.0347689,-1.36168,518.452,-0.618289,-0.651955,0.0336659,-0.647092,521.879,-0.543083,-0.594812,0.0517291,-0.575918
509.094,-1.35378,-1.38872,0.0349414,-1.36173,518.497,-0.618179,-0.652106,0.0339265,-0.647174,521.922,-0.542866,-0.594911,0.0520452,-0.575828
509.133,-1.35393,-1.38899,0.0350606,-1.36178,518.542,-0.618111,-0.652257,0.0341466,-0.647256,521.964,-0.54266,-0.595009,0.0523492,-0.575737
509.172,-1.35399,-1.38926,0.0352629,-1.36182,518.587,-0.618071,-0.652408,0.0343375,-0.647336,522.007,-0.542469,-0.595108,0.0526393,-0.575644
509.211,-1.35407,-1.38952,0.0354544,-1.36187,518.632,-0.618029,-0.652559,0.0345303,-0.647416,522.049,-0.542258,-0.595206,0.0529483,-0.575549
509.25,-1.35419,-1.38979,0.0355955,-1.36191,518.677,-0.61797,-0.652711,0.0347409,-0.647495,522.091,-0.542054,-0.595305,0.0532507,-0.575453
509.289,-1.35433,-1.39006,0.0357299,-1.36195,518.722,-0.617952,-0.652862,0.0349098,-0.647573,522.134,-0.541834,-0.595403,0.0535689,-0.575355
509.328,-1.35445,-1.39032,0.0358785,-1.36199,518.767,-0.617915,-0.653013,0.0350977,-0.64765,522.176,-0.541618,-0.595502,0.0538834,-0.575255
509.367,-1.35464,-1.39059,0.0359547,-1.36203,518.812,-0.617915,-0.653164,0.0352487,-0.647726,522.219,-0.541401,-0.5956,0.0541996,-0.575154
509.406,-1.35473,-1.39086,0.0361283,-1.36206,518.857,-0.617862,-0.653315,0.0354527,-0.647801,522.261,-0.541186,-0.595699,0.0545125,-0.575051
509.445,-1.35483,-1.39113,0.0362917,-1.3621,518.902,-0.61781,-0.653466,0.0356555,-0.647875,522.304,-0.540973,-0.595797,0.0548242,-0.574947
509.484,-1.35492,-1.39139,0.0364722,-1.36213,518.947,-0.617778,-0.653617,0.0358386,-0.647948,522.346,-0.540711,-0.595896,0.0551846,-0.57484
509.523,-1.35497,-1.39166,0.0366921,-1.36216,518.992,-0.617723,-0.653768,0.0360454,-0.64802,522.389,-0.540467,-0.595994,0.0555273,-0.574732
509.562,-1.35502,-1.39193,0.0369054,-1.3622,519.037,-0.617641,-0.653919,0.0362778,-0.648091,522.431,-0.540208,-0.596093,0.055885,-0.574622
509.602,-1.35508,-1.39219,0.0371144,-1.36223,519.082,-0.61758,-0.65407,0.0364899,-0.648161,522.474,-0.539936,-0.596191,0.0562548,-0.574511
509.641,-1.35512,-1.39246,0.0373418,-1.36225,519.127,-0.617523,-0.654221,0.0366977,-0.648231,522.516,-0.539726,-0.59629,0.0565635,-0.574397
509.68,-1.3552,-1.39273,0.0375314,-1.36228,519.172,-0.617476,-0.654372,0.0368962,-0.648299,522.559,-0.539505,-0.596388,0.0568829,-0.574282
509.719,-1.35534,-1.393,0.0376574,-1.36231,519.217,-0.61742,-0.654523,0.0371028,-0.648366,522.601,-0.539297,-0.596487,0.0571898,-0.574165
509.758,-1.35548,-1.39326,0.0377867,-1.36233,519.262,-0.617381,-0.654674,0.0372925,-0.648432,522.644,-0.539079,-0.596586,0.0575067,-0.574046
509.797,-1.35561,-1.39353,0.0379172,-1.36235,519.307,-0.617336,-0.654825,0.0374889,-0.648497,522.686,-0.538833,-0.596684,0.0578509,-0.573926
509.836,-1.3557,-1.3938,0.0381011,-1.36237,519.352,-0.617287,-0.654976,0.037689,-0.648562,522.729,-0.538551,-0.596783,0.0582315,-0.573803
509.875,-1.35583,-1.39406,0.0382314,-1.36239,519.397,-0.617239,-0.655127,0.0378879,-0.648625,522.771,-0.538251,-0.596881,0.05863,-0.573679
509.914,-1.356,-1.39433,0.0383357,-1.36241,519.442,-0.617209,-0.655278,0.038069,-0.648687,522.814,-0.53798,-0.59698,0.0590001,-0.573553
509.953,-1.35602,-1.3946,0.038583,-1.36243,519.487,-0.617204,-0.655429,0.0382252,-0.648748,522.856,-0.537723,-0.597079,0.0593557,-0.573425
509.992,-1.35606,-1.39487,0.0388007,-1.36245,519.532,-0.617248,-0.65558,0.0383326,-0.648808,522.899,-0.537467,-0.597177,0.0597099,-0.573295
510.031,-1.3561,-1.39513,0.0390325,-1.36246,519.577,-0.617332,-0.655731,0.0383991,-0.648866,522.941,-0.537214,-0.597276,0.060062,-0.573163
510.07,-1.35613,-1.3954,0.039271,-1.36247,519.622,-0.617394,-0.655883,0.0384886,-0.648924,522.984,-0.536918,-0.597375,0.0604561,-0.57303
510.109,-1.35609,-1.39567,0.0395745,-1.36248,519.667,-0.617437,-0.656034,0.0385968,-0.648981,523.026,-0.536613,-0.597473,0.0608599,-0.572894
510.148,-1.35608,-1.39593,0.0398494,-1.36249,519.712,-0.617462,-0.656185,0.0387232,-0.649036,523.069,-0.536321,-0.597572,0.0612511,-0.572757
510.187,-1.35604,-1.3962,0.0401642,-1.3625,519.757,-0.617435,-0.656336,0.0389011,-0.649091,523.111,-0.53599,-0.59767,0.0616803,-0.572618
510.226,-1.35599,-1.39647,0.0404754,-1.36251,519.802,-0.617382,-0.656488,0.039106,-0.649144,523.154,-0.53564,-0.597769,0.0621292,-0.572477
510.265,-1.35597,-1.39674,0.0407646,-1.36252,519.847,-0.61729,-0.656639,0.0393488,-0.649196,523.196,-0.535328,-0.597867,0.0625395,-0.572334
510.304,-1.35594,-1.397,0.0410604,-1.36252,519.892,-0.617196,-0.65679,0.0395939,-0.649247,523.239,-0.535039,-0.597966,0.0629267,-0.572189
510.343,-1.3559,-1.39727,0.0413668,-1.36252,519.937,-0.617059,-0.656941,0.0398822,-0.649296,523.281,-0.534709,-0.598065,0.0633556,-0.572042
510.382,-1.35587,-1.39754,0.041662,-1.36252,519.982,-0.616939,-0.657093,0.0401535,-0.649345,523.324,-0.534366,-0.598163,0.0637971,-0.571893
510.421,-1.35586,-1.3978,0.0419393,-1.36252,520.027,-0.616761,-0.657244,0.0404823,-0.649392,523.366,-0.534026,-0.598262,0.0642359,-0.571742
510.46,-1.35579,-1.39807,0.0422795,-1.36252,520.072,-0.616571,-0.657395,0.0408238,-0.649438,523.409,-0.533688,-0.59836,0.0646724,-0.571589
510.499,-1.35578,-1.39834,0.0425607,-1.36252,520.117,-0.616353,-0.657546,0.0411929,-0.649483,523.451,-0.533361,-0.598459,0.0650973,-0.571434
510.538,-1.35581,-1.3986,0.0427919,-1.36252,520.162,-0.616116,-0.657698,0.0415812,-0.649527,523.494,-0.533031,-0.598557,0.0655263,-0.571277
510.577,-1.35592,-1.39887,0.0429524,-1.36251,520.207,-0.615874,-0.657849,0.0419746,-0.649569,523.536,-0.532653,-0.598656,0.0660025,-0.571117
510.616,-1.35599,-1.39914,0.0431488,-1.3625,520.252,-0.615644,-0.658,0.0423568,-0.64961,523.579,-0.532264,-0.598755,0.0664902,-0.570956
510.655,-1.35607,-1.3994,0.0433331,-1.36249,520.297,-0.615408,-0.658152,0.0427437,-0.64965,523.621,-0.531907,-0.598853,0.0669459,-0.570793
510.694,-1.3561,-1.39967,0.043572,-1.36248,520.342,-0.615184,-0.658303,0.0431188,-0.649688,523.664,-0.53155,-0.598952,0.067402,-0.570628
510.733,-1.35614,-1.39994,0.0437999,-1.36247,520.387,-0.614924,-0.658454,0.0435298,-0.649726,523.706,-0.531215,-0.59905,0.0678352,-0.57046
510.772,-1.35615,-1.40021,0.0440511,-1.36246,520.432,-0.614649,-0.658605,0.0439564,-0.649761,523.749,-0.530885,-0.599149,0.0682636,-0.570291
510.811,-1.35616,-1.40047,0.0443159,-1.36244,520.477,-0.614366,-0.658757,0.0443911,-0.649796,523.791,-0.530613,-0.599247,0.0686348,-0.570119
510.85,-1.35618,-1.40074,0.0445602,-1.36243,520.522,-0.614127,-0.658908,0.0447813,-0.649829,523.834,-0.530315,-0.599346,0.0690307,-0.569946
510.889,-1.35623,-1.40101,0.0447766,-1.36241,520.567,-0.613842,-0.659059,0.045217,-0.649861,523.876,-0.530017,-0.599445,0.069428,-0.56977
510.928,-1.35626,-1.40127,0.0450178,-1.36239,520.612,-0.613559,-0.65921,0.0456516,-0.649891,523.919,-0.529703,-0.599543,0.0698406,-0.569592
510.967,-1.35624,-1.40154,0.045303,-1.36237,520.657,-0.613251,-0.659362,0.0461111,-0.649921,523.961,-0.529357,-0.599642,0.070285,-0.569412
511.007,-1.35632,-1.40181,0.0454917,-1.36235,520.702,-0.61295,-0.659513,0.0465626,-0.649948,524.004,-0.529012,-0.599741,0.0707283,-0.569229
511.046,-1.35637,-1.40207,0.0457077,-1.36233,520.747,-0.612668,-0.659664,0.0469962,-0.649974,524.047,-0.528656,-0.599839,0.0711837,-0.569044
511.085,-1.35641,-1.40234,0.0459306,-1.3623,520.793,-0.612377,-0.659816,0.0474389,-0.649999,524.089,-0.528318,-0.599938,0.0716195,-0.568858
511.124,-1.35648,-1.40261,0.0461265,-1.36227,520.838,-0.612102,-0.659967,0.0478652,-0.650023,524.132,-0.527976,-0.600037,0.0720603,-0.568668
511.163,-1.35656,-1.40287,0.0463101,-1.36225,520.883,-0.611859,-0.660118,0.0482589,-0.650045,524.174,-0.527652,-0.600135,0.0724837,-0.568477
511.202,-1.35663,-1.40314,0.0465142,-1.36222,520.928,-0.611624,-0.660269,0.0486456,-0.650065,524.217,-0.527355,-0.600234,0.0728789,-0.568284
511.241,-1.35673,-1.40341,0.0466793,-1.36219,520.973,-0.611392,-0.660421,0.0490289,-0.650084,524.259,-0.527017,-0.600332,0.0733153,-0.568088
511.28,-1.35682,-1.40367,0.0468553,-1.36215,521.018,-0.611172,-0.660572,0.0494001,-0.650102,524.302,-0.52672,-0.600431,0.0737113,-0.56789
511.318,-1.35685,-1.40394,0.0470927,-1.36212,521.063,-0.611031,-0.660724,0.049693,-0.650118,524.344,-0.526382,-0.60053,0.0741478,-0.56769
511.357,-1.35691,-1.40421,0.0472955,-1.36208,521.108,-0.610887,-0.660875,0.0499881,-0.650133,524.387,-0.526048,-0.600628,0.0745799,-0.567487
511.396,-1.35695,-1.40447,0.0475259,-1.36205,521.153,-0.610755,-0.661026,0.0502717,-0.650146,524.429,-0.525755,-0.600727,0.0749713,-0.567283
511.435,-1.35704,-1.40474,0.047705,-1.36201,521.198,-0.610663,-0.661178,0.0505154,-0.650157,524.472,-0.525477,-0.600825,0.0753484,-0.567076
511.474,-1.35702,-1.40501,0.047984,-1.36197,521.243,-0.610612,-0.661329,0.050717,-0.650167,524.514,-0.525207,-0.600924,0.0757165,-0.566866
511.513,-1.35702,-1.40527,0.0482561,-1.36193,521.288,-0.61059,-0.661481,0.0508908,-0.650175,524.557,-0.524899,-0.601022,0.076123,-0.566655
511.552,-1.35705,-1.40554,0.0484877,-1.36189,521.333,-0.610598,-0.661632,0.0510341,-0.650182,524.599,-0.524575,-0.601121,0.076546,-0.566441
511.591,-1.35708,-1.40581,0.0487317,-1.36184,521.378,-0.610577,-0.661783,0.0512062,-0.650187,524.642,-0.524252,-0.601219,0.0769673,-0.566225
511.63,-1.35706,-1.40607,0.0490107,-1.3618,521.423,-0.610517,-0.661935,0.051418,-0.650191,524.684,-0.523918,-0.601318,0.0773998,-0.566006
511.669,-1.35703,-1.40634,0.0493123,-1.36175,521.469,-0.610449,-0.662086,0.0516371,-0.650193,524.727,-0.523591,-0.601416,0.0778254,-0.565785
511.708,-1.35703,-1.40661,0.0495777,-1.3617,521.514,-0.610414,-0.662238,0.0518235,-0.650193,524.769,-0.523284,-0.601515,0.0782304,-0.565562
511.747,-1.35705,-1.40687,0.0498278,-1.36165,521.559,-0.610383,-0.662389,0.0520055,-0.650192,524.811,-0.522977,-0.601613,0.0786358,-0.565337
511.786,-1.35712,-1.40714,0.050017,-1.3616,521.604,-0.610349,-0.66254,0.052191,-0.650189,524.854,-0.522676,-0.601711,0.0790351,-0.565109
511.825,-1.35712,-1.40741,0.0502917,-1.36155,521.649,-0.610267,-0.662692,0.0524247,-0.650184,524.896,-0.522385,-0.60181,0.0794248,-0.564878
511.864,-1.35705,-1.40768,0.0506256,-1.36149,521.694,-0.610214,-0.662843,0.0526292,-0.650178,524.939,-0.522066,-0.601908,0.079842,-0.564645
511.903,-1.35697,-1.40794,0.0509713,-1.36144,521.739,-0.610133,-0.662994,0.0528611,-0.65017,524.981,-0.521704,-0.602007,0.0803028,-0.56441
511.942,-1.35688,-1.40821,0.0513328,-1.36138,521.784,-0.610072,-0.663146,0.0530732,-0.65016,525.024,-0.521385,-0.602105,0.0807201,-0.564172
511.981,-1.35679,-1.40848,0.0516854,-1.36132,521.829,-0.609985,-0.663297,0.0533117,-0.650149,525.066,-0.521089,-0.602203,0.0811146,-0.563932
512.02,-1.35672,-1.40874,0.0520205,-1.36126,521.874,-0.609919,-0.663448,0.0535288,-0.650135,525.108,-0.52078,-0.602302,0.0815218,-0.563689
512.059,-1.35669,-1.40901,0.0523158,-1.3612,521.919,-0.609859,-0.6636,0.0537405,-0.65012,525.151,-0.520473,-0.6024,0.0819269,-0.563443
512.098,-1.35668,-1.40928,0.0525996,-1.36113,521.964,-0.609787,-0.663751,0.0539639,-0.650104,525.193,-0.520187,-0.602499,0.0823121,-0.563196
512.137,-1.3566,-1.40954,0.0529407,-1.36107,522.009,-0.609708,-0.663902,0.0541938,-0.650085,525.236,-0.519895,-0.602597,0.082702,-0.562945
512.176,-1.35655,-1.40981,0.0532543,-1.361,522.054,-0.609624,-0.664053,0.0544295,-0.650065,525.278,-0.519619,-0.602696,0.083077,-0.562692
512.215,-1.35652,-1.41007,0.0535568,-1.36094,522.099,-0.609534,-0.664204,0.0546705,-0.650042,525.321,-0.519365,-0.602794,0.0834297,-0.562436
512.254,-1.35645,-1.41034,0.0538911,-1.36087,522.144,-0.609411,-0.664356,0.0549441,-0.650018,525.363,-0.519118,-0.602893,0.0837744,-0.562178
512.293,-1.35638,-1.41061,0.054231,-1.3608,522.189,-0.60929,-0.664507,0.0552164,-0.649992,525.406,-0.518897,-0.602991,0.0840938,-0.561917
512.332,-1.35624,-1.41087,0.0546346,-1.36072,522.234,-0.609165,-0.664658,0.0554933,-0.649965,525.448,-0.518655,-0.60309,0.0844344,-0.561654
512.371,-1.35619,-1.41114,0.054951,-1.36065,522.279,-0.609041,-0.664809,0.055768,-0.649935,525.491,-0.518428,-0.603188,0.0847602,-0.561388
512.41,-1.35616,-1.41141,0.0552467,-1.36057,522.324,-0.608921,-0.66496,0.0560394,-0.649903,525.533,-0.518154,-0.603287,0.0851328,-0.561119
