# Forward reconstruction (consistency check), model R3: E=481 kJ/mol, lnA=94.7. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
294.324,0.224278,0.333692,304.265,0.673706,0.677976,302.587,0.23967,0.333998
294.325,0.224457,0.333835,304.267,0.674336,0.678228,302.588,0.239853,0.334149
294.326,0.224636,0.333978,304.269,0.674963,0.678479,302.59,0.240038,0.334302
294.328,0.224815,0.33412,304.271,0.675591,0.678729,302.592,0.240221,0.334454
294.329,0.224995,0.334263,304.273,0.676219,0.678979,302.594,0.240405,0.334606
294.331,0.225174,0.334406,304.276,0.676846,0.67923,302.595,0.24059,0.334759
294.332,0.225354,0.334549,304.278,0.677477,0.679481,302.597,0.240774,0.334911
294.334,0.225533,0.334692,304.28,0.678105,0.679732,302.599,0.240958,0.335063
294.335,0.225713,0.334835,304.282,0.678734,0.679982,302.601,0.241143,0.335216
294.336,0.225893,0.334978,304.284,0.679362,0.680232,302.602,0.241328,0.335369
294.338,0.226073,0.335121,304.286,0.67999,0.680482,302.604,0.241512,0.335521
294.339,0.226253,0.335264,304.288,0.680622,0.680733,302.606,0.241698,0.335674
294.341,0.226433,0.335407,304.29,0.68125,0.680983,302.608,0.241882,0.335826
294.342,0.226614,0.33555,304.292,0.681879,0.681234,302.609,0.242067,0.335978
294.344,0.226794,0.335693,304.294,0.682511,0.681485,302.611,0.242253,0.336131
294.345,0.226975,0.335836,304.297,0.68314,0.681735,302.613,0.242438,0.336283
294.346,0.227156,0.335979,304.299,0.683769,0.681985,302.615,0.242624,0.336436
294.348,0.227337,0.336122,304.301,0.684398,0.682234,302.616,0.242809,0.336588
294.349,0.227518,0.336265,304.303,0.685027,0.682484,302.618,0.242994,0.336741
294.351,0.227699,0.336408,304.305,0.685657,0.682734,302.62,0.243181,0.336894
294.352,0.22788,0.336551,304.307,0.686289,0.682985,302.622,0.243366,0.337046
294.353,0.228061,0.336694,304.309,0.686919,0.683235,302.623,0.243553,0.337199
294.355,0.228243,0.336837,304.311,0.687551,0.683486,302.625,0.243738,0.337352
294.356,0.228426,0.336981,304.313,0.688181,0.683735,302.627,0.243925,0.337505
294.358,0.228608,0.337125,304.316,0.688811,0.683985,302.629,0.244111,0.337657
294.359,0.228789,0.337268,304.318,0.689444,0.684236,302.63,0.244297,0.33781
294.361,0.228971,0.337411,304.32,0.690074,0.684485,302.632,0.244484,0.337963
294.362,0.229154,0.337554,304.322,0.690707,0.684736,302.634,0.244671,0.338116
294.363,0.229336,0.337697,304.324,0.691337,0.684985,302.636,0.244858,0.338269
294.365,0.229518,0.337841,304.326,0.69197,0.685236,302.637,0.245045,0.338421
294.366,0.229701,0.337984,304.328,0.692603,0.685486,302.639,0.245231,0.338574
294.368,0.229884,0.338128,304.33,0.693234,0.685736,302.641,0.245419,0.338727
294.369,0.230067,0.338272,304.332,0.693867,0.685986,302.643,0.245606,0.33888
294.371,0.23025,0.338415,304.334,0.694498,0.686235,302.644,0.245794,0.339034
294.372,0.230433,0.338558,304.337,0.695128,0.686484,302.646,0.245981,0.339186
294.373,0.230617,0.338703,304.339,0.695762,0.686735,302.648,0.246169,0.33934
294.375,0.2308,0.338846,304.341,0.696393,0.686984,302.65,0.246357,0.339492
294.376,0.230984,0.338989,304.343,0.697024,0.687233,302.651,0.246545,0.339646
294.378,0.231167,0.339133,304.345,0.697657,0.687483,302.653,0.246733,0.339799
294.379,0.231352,0.339277,304.347,0.698288,0.687732,302.655,0.246921,0.339952
294.38,0.231535,0.33942,304.349,0.698919,0.687981,302.657,0.247109,0.340105
294.382,0.231719,0.339564,304.351,0.699553,0.688231,302.658,0.247298,0.340259
294.383,0.231903,0.339707,304.353,0.700185,0.68848,302.66,0.247486,0.340412
294.385,0.232088,0.339852,304.355,0.700816,0.688729,302.662,0.247675,0.340565
294.386,0.232272,0.339995,304.358,0.70145,0.688979,302.664,0.247864,0.340718
294.388,0.232456,0.340139,304.36,0.702081,0.689227,302.665,0.248053,0.340872
294.389,0.232641,0.340282,304.362,0.702713,0.689476,302.667,0.248241,0.341025
294.39,0.232826,0.340427,304.364,0.703347,0.689726,302.669,0.248431,0.341179
294.392,0.233011,0.34057,304.366,0.703978,0.689974,302.671,0.248621,0.341332
294.393,0.233196,0.340714,304.368,0.704613,0.690224,302.673,0.24881,0.341485
294.395,0.23338,0.340858,304.37,0.705244,0.690473,302.674,0.249,0.341639
294.396,0.233567,0.341002,304.372,0.705876,0.690721,302.676,0.249189,0.341792
294.398,0.233752,0.341146,304.374,0.70651,0.690971,302.678,0.249379,0.341946
294.399,0.233937,0.341289,304.377,0.707142,0.691219,302.68,0.249568,0.342099
294.4,0.234122,0.341433,304.379,0.707774,0.691468,302.681,0.249759,0.342253
294.402,0.234307,0.341577,304.381,0.708408,0.691717,302.683,0.249948,0.342406
294.403,0.234494,0.341721,304.383,0.70904,0.691965,302.685,0.250139,0.34256
294.405,0.234679,0.341865,304.385,0.709675,0.692215,302.687,0.250329,0.342714
294.406,0.234865,0.342009,304.387,0.710306,0.692463,302.688,0.25052,0.342868
294.407,0.235051,0.342153,304.389,0.710941,0.692712,302.69,0.25071,0.343021
294.409,0.235237,0.342296,304.391,0.711573,0.69296,302.692,0.250901,0.343175
294.41,0.235424,0.342441,304.393,0.712208,0.693209,302.694,0.251092,0.343329
294.412,0.23561,0.342585,304.395,0.712839,0.693457,302.695,0.251282,0.343482
294.413,0.235797,0.342729,304.398,0.713474,0.693707,302.697,0.251474,0.343636
294.415,0.235983,0.342872,304.4,0.714106,0.693954,302.699,0.251666,0.343791
294.416,0.236169,0.343016,304.402,0.714741,0.694203,302.701,0.251856,0.343944
294.417,0.236357,0.343161,304.404,0.715373,0.694451,302.702,0.252048,0.344098
294.419,0.236544,0.343305,304.406,0.716008,0.6947,302.704,0.25224,0.344253
294.42,0.236731,0.343449,304.408,0.716639,0.694948,302.706,0.252431,0.344406
294.422,0.236918,0.343593,304.41,0.717274,0.695197,302.708,0.252622,0.344559
294.423,0.237106,0.343738,304.412,0.717906,0.695444,302.709,0.252815,0.344714
294.425,0.237293,0.343881,304.414,0.718541,0.695693,302.711,0.253006,0.344867
294.426,0.23748,0.344025,304.417,0.719173,0.695941,302.713,0.253199,0.345022
294.427,0.237668,0.344169,304.419,0.719807,0.696189,302.715,0.25339,0.345175
294.429,0.237855,0.344313,304.421,0.720439,0.696437,302.716,0.253582,0.345329
294.43,0.238044,0.344458,304.423,0.721071,0.696684,302.718,0.253775,0.345483
294.432,0.238232,0.344602,304.425,0.721706,0.696933,302.72,0.253967,0.345637
294.433,0.23842,0.344746,304.427,0.722337,0.69718,302.722,0.25416,0.345791
294.435,0.238608,0.34489,304.429,0.722972,0.697429,302.723,0.254352,0.345945
294.436,0.238796,0.345034,304.431,0.723604,0.697676,302.725,0.254544,0.346099
294.437,0.238985,0.345179,304.433,0.724238,0.697924,302.727,0.254738,0.346253
294.439,0.239174,0.345323,304.435,0.72487,0.698172,302.729,0.25493,0.346407
294.44,0.239362,0.345467,304.438,0.725504,0.69842,302.73,0.255124,0.346561
294.442,0.239551,0.345612,304.44,0.726136,0.698667,302.732,0.255317,0.346715
294.443,0.239741,0.345757,304.442,0.72677,0.698915,302.734,0.25551,0.346869
294.444,0.23993,0.345901,304.444,0.727405,0.699163,302.736,0.255704,0.347024
294.446,0.240119,0.346045,304.446,0.728036,0.69941,302.737,0.255897,0.347177
294.447,0.240308,0.346189,304.448,0.72867,0.699658,302.739,0.25609,0.347331
294.449,0.240497,0.346333,304.45,0.729305,0.699906,302.741,0.256285,0.347486
294.45,0.240687,0.346479,304.452,0.729936,0.700153,302.743,0.256478,0.34764
294.452,0.240877,0.346623,304.454,0.73057,0.700401,302.744,0.256672,0.347794
294.453,0.241066,0.346767,304.457,0.731204,0.700649,302.746,0.256866,0.347948
294.454,0.241257,0.346912,304.459,0.731835,0.700895,302.748,0.25706,0.348103
294.456,0.241447,0.347056,304.461,0.732469,0.701143,302.75,0.257254,0.348257
294.457,0.241637,0.347201,304.463,0.7331,0.70139,302.751,0.257448,0.348411
294.459,0.241828,0.347346,304.465,0.733733,0.701637,302.753,0.257644,0.348566
294.46,0.242018,0.34749,304.467,0.734364,0.701884,302.755,0.257838,0.34872
294.462,0.24221,0.347636,304.469,0.734998,0.702132,302.757,0.258034,0.348875
294.463,0.2424,0.34778,304.471,0.735628,0.702378,302.758,0.258228,0.349029
294.464,0.242591,0.347924,304.473,0.736262,0.702625,302.76,0.258424,0.349184
294.466,0.242783,0.34807,304.475,0.736892,0.702872,302.762,0.258619,0.349338
294.467,0.242973,0.348214,304.478,0.737525,0.703119,302.764,0.258815,0.349493
294.469,0.243164,0.348358,304.48,0.738158,0.703366,302.765,0.25901,0.349647
294.47,0.243357,0.348504,304.482,0.738788,0.703613,302.767,0.259206,0.349802
294.472,0.243548,0.348648,304.484,0.739421,0.70386,302.769,0.259401,0.349956
294.473,0.243739,0.348793,304.486,0.740054,0.704107,302.771,0.259597,0.350112
294.474,0.243932,0.348938,304.488,0.740684,0.704353,302.773,0.259793,0.350266
294.476,0.244123,0.349083,304.49,0.741316,0.7046,302.774,0.25999,0.350421
294.477,0.244316,0.349228,304.492,0.741946,0.704846,302.776,0.260186,0.350576
294.479,0.244508,0.349373,304.494,0.742578,0.705093,302.778,0.260382,0.350731
294.48,0.244701,0.349518,304.497,0.743208,0.705339,302.78,0.260579,0.350886
294.481,0.244893,0.349663,304.499,0.74384,0.705586,302.781,0.260775,0.35104
294.483,0.245085,0.349807,304.501,0.744472,0.705833,302.783,0.260973,0.351196
294.484,0.245278,0.349953,304.503,0.7451,0.706078,302.785,0.261169,0.35135
294.486,0.245471,0.350097,304.505,0.745732,0.706325,302.787,0.261365,0.351504
294.487,0.245663,0.350242,304.507,0.746364,0.706572,302.788,0.261563,0.35166
294.489,0.245856,0.350387,304.509,0.746992,0.706817,302.79,0.26176,0.351814
294.49,0.24605,0.350532,304.511,0.747623,0.707064,302.792,0.261958,0.35197
294.491,0.246242,0.350677,304.513,0.748252,0.70731,302.794,0.262154,0.352124
294.493,0.246437,0.350823,304.515,0.748883,0.707556,302.795,0.262351,0.352279
294.494,0.24663,0.350967,304.518,0.74951,0.707801,302.797,0.262549,0.352433
294.496,0.246823,0.351112,304.52,0.750141,0.708048,302.799,0.262746,0.352588
294.497,0.247017,0.351258,304.522,0.750772,0.708294,302.801,0.262944,0.352744
294.499,0.247211,0.351402,304.524,0.751402,0.708541,302.802,0.263142,0.352898
294.5,0.247404,0.351547,304.526,0.752029,0.708786,302.804,0.263339,0.353053
294.501,0.247599,0.351693,304.528,0.752659,0.709032,302.806,0.263538,0.353209
294.503,0.247793,0.351838,304.53,0.753286,0.709277,302.808,0.263736,0.353363
294.504,0.247986,0.351982,304.532,0.753915,0.709523,302.809,0.263934,0.353518
294.506,0.24818,0.352127,304.534,0.754545,0.709769,302.811,0.264133,0.353674
294.507,0.248376,0.352273,304.537,0.755171,0.710014,302.813,0.264331,0.353828
294.509,0.24857,0.352418,304.539,0.7558,0.71026,302.815,0.264531,0.353984
294.51,0.248764,0.352563,304.541,0.756429,0.710506,302.816,0.264729,0.354139
294.511,0.24896,0.352709,304.543,0.757055,0.710751,302.818,0.264929,0.354295
294.513,0.249155,0.352853,304.545,0.757683,0.710997,302.82,0.265128,0.35445
294.514,0.249349,0.352998,304.547,0.758311,0.711243,302.822,0.265328,0.354605
294.516,0.249544,0.353143,304.549,0.758936,0.711487,302.823,0.265527,0.35476
294.517,0.24974,0.353289,304.551,0.759564,0.711733,302.825,0.265726,0.354915
294.518,0.249935,0.353434,304.553,0.760192,0.711979,302.827,0.265926,0.355071
294.52,0.250132,0.35358,304.556,0.760816,0.712223,302.829,0.266125,0.355226
294.521,0.250327,0.353725,304.558,0.761443,0.712469,302.83,0.266325,0.355381
294.523,0.250522,0.35387,304.56,0.76207,0.712714,302.832,0.266525,0.355537
294.524,0.250719,0.354016,304.562,0.762697,0.71296,302.834,0.266725,0.355692
294.526,0.250914,0.354161,304.564,0.763323,0.713205,302.836,0.266926,0.355848
294.527,0.25111,0.354306,304.566,0.763946,0.713449,302.837,0.267126,0.356003
294.528,0.251306,0.354451,304.568,0.764572,0.713695,302.839,0.267327,0.356159
294.53,0.251503,0.354597,304.57,0.765198,0.71394,302.841,0.267527,0.356315
294.531,0.251699,0.354742,304.572,0.765823,0.714185,302.843,0.267728,0.356471
294.533,0.251895,0.354887,304.574,0.766448,0.71443,302.844,0.267928,0.356626
294.534,0.252091,0.355032,304.577,0.767073,0.714675,302.846,0.268129,0.356781
294.536,0.252289,0.355179,304.579,0.767695,0.714919,302.848,0.268331,0.356937
294.537,0.252486,0.355324,304.581,0.768319,0.715164,302.85,0.268531,0.357092
294.538,0.252684,0.35547,304.583,0.768943,0.715409,302.851,0.268733,0.357249
294.54,0.25288,0.355615,304.585,0.769564,0.715653,302.853,0.268934,0.357404
294.541,0.253077,0.35576,304.587,0.770188,0.715898,302.855,0.269135,0.357559
294.543,0.253274,0.355905,304.589,0.770811,0.716143,302.857,0.269338,0.357716
294.544,0.253472,0.356052,304.591,0.771431,0.716386,302.858,0.269539,0.357871
294.546,0.253669,0.356197,304.593,0.772053,0.716631,302.86,0.269742,0.358027
294.547,0.253867,0.356342,304.596,0.772676,0.716876,302.862,0.269943,0.358183
294.548,0.254065,0.356488,304.598,0.773295,0.717119,302.864,0.270146,0.358339
294.55,0.254263,0.356634,304.6,0.773916,0.717364,302.865,0.270348,0.358495
294.551,0.254461,0.356779,304.602,0.774538,0.717608,302.867,0.27055,0.35865
294.553,0.254658,0.356924,304.604,0.775159,0.717853,302.869,0.270753,0.358806
294.554,0.254856,0.357069,304.606,0.775779,0.718097,302.871,0.270955,0.358962
294.555,0.255055,0.357216,304.608,0.776397,0.71834,302.873,0.271158,0.359118
294.557,0.255253,0.357361,304.61,0.777017,0.718585,302.874,0.271361,0.359274
294.558,0.255452,0.357507,304.612,0.777637,0.718829,302.876,0.271563,0.35943
294.56,0.255651,0.357653,304.615,0.778256,0.719073,302.878,0.271767,0.359586
294.561,0.25585,0.357798,304.617,0.778875,0.719317,302.88,0.27197,0.359742
294.563,0.256048,0.357944,304.619,0.779494,0.719561,302.881,0.272173,0.359897
294.564,0.256247,0.358089,304.621,0.780109,0.719804,302.883,0.272376,0.360053
294.565,0.256446,0.358235,304.623,0.780727,0.720048,302.885,0.27258,0.36021
294.567,0.256645,0.35838,304.625,0.781344,0.720292,302.887,0.272783,0.360366
294.568,0.256845,0.358526,304.627,0.781962,0.720536,302.888,0.272988,0.360522
294.57,0.257044,0.358672,304.629,0.782578,0.72078,302.89,0.273191,0.360678
294.571,0.257243,0.358817,304.631,0.783195,0.721024,302.892,0.273395,0.360834
294.573,0.257444,0.358964,304.634,0.783811,0.721267,302.894,0.2736,0.36099
294.574,0.257644,0.35911,304.636,0.784426,0.721511,302.895,0.273803,0.361146
294.575,0.257843,0.359255,304.638,0.785042,0.721755,302.897,0.274007,0.361302
294.577,0.258044,0.359402,304.64,0.785656,0.721998,302.899,0.274213,0.361459
294.578,0.258244,0.359547,304.642,0.786271,0.722242,302.901,0.274417,0.361615
294.58,0.258444,0.359693,304.644,0.786885,0.722485,302.902,0.274621,0.361771
294.581,0.258646,0.359839,304.646,0.787495,0.722727,302.904,0.274825,0.361927
294.583,0.258846,0.359985,304.648,0.788109,0.722971,302.906,0.275031,0.362084
294.584,0.259046,0.360131,304.65,0.788721,0.723214,302.908,0.275236,0.36224
294.585,0.259248,0.360277,304.652,0.789334,0.723457,302.909,0.275441,0.362396
294.587,0.259448,0.360423,304.655,0.789945,0.7237,302.911,0.275646,0.362552
294.588,0.259649,0.360569,304.657,0.790557,0.723943,302.913,0.275851,0.362708
294.59,0.259851,0.360715,304.659,0.791168,0.724187,302.915,0.276057,0.362865
294.591,0.260052,0.360861,304.661,0.791778,0.72443,302.916,0.276262,0.363021
294.592,0.260253,0.361007,304.663,0.792388,0.724673,302.918,0.276467,0.363177
294.594,0.260455,0.361153,304.665,0.792998,0.724915,302.92,0.276674,0.363334
294.595,0.260657,0.361299,304.667,0.793604,0.725157,302.922,0.27688,0.36349
294.597,0.260859,0.361445,304.669,0.794213,0.7254,302.923,0.277085,0.363647
294.598,0.26106,0.361591,304.671,0.794821,0.725643,302.925,0.277293,0.363804
294.6,0.261263,0.361738,304.674,0.795431,0.725887,302.927,0.277498,0.36396
294.601,0.261465,0.361883,304.676,0.796039,0.726129,302.929,0.277705,0.364116
294.602,0.261667,0.362029,304.678,0.796645,0.726372,302.93,0.277911,0.364273
294.604,0.261871,0.362176,304.68,0.797251,0.726614,302.932,0.278118,0.36443
294.605,0.262073,0.362322,304.682,0.797857,0.726857,302.934,0.278325,0.364586
294.607,0.262275,0.362468,304.684,0.798462,0.727099,302.936,0.278531,0.364742
294.608,0.262478,0.362614,304.686,0.799067,0.727342,302.937,0.278739,0.3649
294.61,0.26268,0.36276,304.688,0.799671,0.727584,302.939,0.278946,0.365056
294.611,0.262883,0.362906,304.69,0.800275,0.727826,302.941,0.279153,0.365213
294.612,0.263087,0.363053,304.693,0.800878,0.728068,302.943,0.279361,0.36537
294.614,0.26329,0.363198,304.695,0.80148,0.728311,302.944,0.279568,0.365526
294.615,0.263493,0.363344,304.697,0.802085,0.728554,302.946,0.279776,0.365683
294.617,0.263696,0.36349,304.699,0.802686,0.728796,302.948,0.279984,0.36584
294.618,0.263901,0.363637,304.701,0.803287,0.729038,302.95,0.280192,0.365997
294.62,0.264104,0.363783,304.703,0.803888,0.72928,302.951,0.280401,0.366154
294.621,0.264308,0.363929,304.705,0.804487,0.729522,302.953,0.280608,0.366311
294.622,0.264513,0.364076,304.707,0.805086,0.729763,302.955,0.280817,0.366468
294.624,0.264717,0.364223,304.709,0.805688,0.730006,302.957,0.281025,0.366625
294.625,0.264922,0.36437,304.712,0.806286,0.730248,302.958,0.281234,0.366782
294.627,0.265126,0.364516,304.714,0.806883,0.73049,302.96,0.281443,0.366939
294.628,0.265331,0.364662,304.716,0.80748,0.730731,302.962,0.281651,0.367096
294.629,0.265536,0.364809,304.718,0.808076,0.730973,302.964,0.281861,0.367254
294.631,0.265741,0.364955,304.72,0.808672,0.731214,302.965,0.28207,0.36741
294.632,0.265947,0.365102,304.722,0.809267,0.731456,302.967,0.28228,0.367568
294.634,0.266152,0.365248,304.724,0.809861,0.731697,302.969,0.282488,0.367725
294.635,0.266356,0.365395,304.726,0.810458,0.73194,302.971,0.282699,0.367882
294.637,0.266561,0.365541,304.728,0.811051,0.732181,302.972,0.282908,0.368039
294.638,0.266768,0.365688,304.731,0.811643,0.732422,302.974,0.283117,0.368196
294.639,0.266973,0.365834,304.733,0.812235,0.732663,302.976,0.283327,0.368354
294.641,0.267178,0.36598,304.735,0.812829,0.732905,302.978,0.283537,0.368511
294.642,0.267384,0.366127,304.737,0.81342,0.733146,302.979,0.283747,0.368668
294.644,0.267591,0.366274,304.739,0.81401,0.733387,302.981,0.283956,0.368825
294.645,0.267797,0.36642,304.741,0.814602,0.733629,302.983,0.284167,0.368982
294.647,0.268004,0.366567,304.743,0.81519,0.73387,302.985,0.284377,0.369139
294.648,0.26821,0.366714,304.745,0.815778,0.734111,302.986,0.284587,0.369296
294.649,0.268416,0.36686,304.747,0.816365,0.734352,302.988,0.284799,0.369454
294.651,0.268623,0.367007,304.75,0.816952,0.734592,302.99,0.285009,0.369611
294.652,0.26883,0.367154,304.752,0.817538,0.734833,302.992,0.285221,0.369769
294.654,0.269036,0.3673,304.754,0.818126,0.735075,302.993,0.285431,0.369926
294.655,0.269243,0.367447,304.756,0.81871,0.735315,302.995,0.285642,0.370084
294.656,0.269449,0.367593,304.758,0.819296,0.735557,302.997,0.285854,0.370242
294.658,0.269658,0.36774,304.76,0.819879,0.735797,302.999,0.286065,0.370399
294.659,0.269865,0.367887,304.762,0.820462,0.736038,303,0.286276,0.370556
294.661,0.270072,0.368033,304.764,0.821046,0.736279,303.002,0.286487,0.370713
294.662,0.270279,0.36818,304.767,0.821627,0.736519,303.004,0.286699,0.370871
294.664,0.270487,0.368327,304.769,0.82221,0.736761,303.006,0.286911,0.371028
294.665,0.270695,0.368474,304.771,0.822789,0.737001,303.008,0.287122,0.371186
294.666,0.270902,0.36862,304.773,0.823367,0.737241,303.009,0.287335,0.371344
294.668,0.27111,0.368767,304.775,0.823948,0.737482,303.011,0.287547,0.371501
294.669,0.271319,0.368914,304.777,0.824525,0.737722,303.013,0.287759,0.371659
294.671,0.271527,0.369061,304.779,0.825101,0.737962,303.015,0.287971,0.371816
294.672,0.271735,0.369207,304.781,0.82568,0.738203,303.016,0.288184,0.371974
294.674,0.271945,0.369355,304.783,0.826254,0.738442,303.018,0.288396,0.372132
294.675,0.272153,0.369501,304.786,0.826828,0.738682,303.02,0.28861,0.37229
294.676,0.272361,0.369648,304.788,0.827401,0.738922,303.022,0.288822,0.372447
294.678,0.27257,0.369795,304.79,0.827976,0.739162,303.023,0.289035,0.372605
294.679,0.27278,0.369942,304.792,0.828548,0.739402,303.025,0.289249,0.372763
294.681,0.272989,0.370089,304.794,0.829121,0.739642,303.027,0.289462,0.372921
294.682,0.273198,0.370236,304.796,0.829691,0.739882,303.029,0.289675,0.373078
294.684,0.273408,0.370383,304.798,0.830263,0.740122,303.03,0.289889,0.373237
294.685,0.273617,0.37053,304.8,0.830831,0.740362,303.032,0.290102,0.373394
