# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
285.245,-0.279536,-0.2796,6.41866e-05,-0.2796,282.361,-0.209698,-0.207657,0,-0.207657,286.304,-0.190749,-0.189784,0,-0.189784
285.246,-0.279525,-0.2796,7.49184e-05,-0.2796,282.364,-0.209707,-0.207649,0,-0.207649,286.306,-0.190746,-0.189774,0,-0.189774
285.248,-0.279514,-0.279599,8.51109e-05,-0.279599,282.366,-0.209716,-0.207642,0,-0.207642,286.307,-0.190742,-0.189764,0,-0.189764
285.249,-0.279503,-0.279598,9.51375e-05,-0.279598,282.368,-0.209724,-0.207635,0,-0.207635,286.309,-0.190739,-0.189755,0,-0.189755
285.251,-0.279493,-0.279598,0.000105005,-0.279598,282.37,-0.209732,-0.207628,0,-0.207628,286.311,-0.190736,-0.189745,0,-0.189745
285.252,-0.279482,-0.279597,0.000114997,-0.279597,282.372,-0.209739,-0.20762,0,-0.20762,286.313,-0.190732,-0.189735,0,-0.189735
285.253,-0.279471,-0.279596,0.000125002,-0.279596,282.374,-0.209747,-0.207613,0,-0.207613,286.314,-0.190728,-0.189725,0,-0.189725
285.255,-0.279461,-0.279596,0.000135006,-0.279596,282.376,-0.209755,-0.207606,0,-0.207606,286.316,-0.190724,-0.189715,0,-0.189715
285.256,-0.27945,-0.279595,0.000144989,-0.279595,282.378,-0.209762,-0.207598,0,-0.207598,286.318,-0.190719,-0.189705,0,-0.189705
285.258,-0.279439,-0.279594,0.000154947,-0.279594,282.38,-0.20977,-0.207591,0,-0.207591,286.32,-0.190714,-0.189695,0,-0.189695
285.259,-0.279429,-0.279593,0.00016486,-0.279593,282.382,-0.209777,-0.207584,0,-0.207584,286.322,-0.190708,-0.189686,0,-0.189686
285.26,-0.279418,-0.279593,0.000174716,-0.279593,282.385,-0.209783,-0.207576,0,-0.207576,286.323,-0.190702,-0.189676,0,-0.189676
285.262,-0.279408,-0.279592,0.000184379,-0.279592,282.387,-0.20979,-0.207569,0,-0.207569,286.325,-0.190696,-0.189666,0,-0.189666
285.263,-0.279398,-0.279591,0.00019349,-0.279591,282.389,-0.209796,-0.207562,0,-0.207562,286.327,-0.190689,-0.189656,0,-0.189656
285.265,-0.279388,-0.279591,0.000202194,-0.279591,282.391,-0.209803,-0.207555,0,-0.207555,286.329,-0.190682,-0.189646,0,-0.189646
285.266,-0.27938,-0.27959,0.000210345,-0.27959,282.393,-0.209809,-0.207547,0,-0.207547,286.33,-0.190675,-0.189636,0,-0.189636
285.268,-0.279371,-0.279589,0.000217917,-0.279589,282.395,-0.209815,-0.20754,0,-0.20754,286.332,-0.190669,-0.189627,0,-0.189627
285.269,-0.279364,-0.279589,0.0002248,-0.279589,282.397,-0.209821,-0.207533,0,-0.207533,286.334,-0.190663,-0.189617,0,-0.189617
285.27,-0.279356,-0.279588,0.000231642,-0.279588,282.399,-0.209826,-0.207525,0,-0.207525,286.336,-0.190656,-0.189607,0,-0.189607
285.272,-0.279348,-0.279587,0.000238948,-0.279587,282.401,-0.209831,-0.207518,0,-0.207518,286.337,-0.19065,-0.189597,0,-0.189597
285.273,-0.27934,-0.279586,0.000246095,-0.279586,282.403,-0.209836,-0.207511,0,-0.207511,286.339,-0.190644,-0.189587,0,-0.189587
285.275,-0.279333,-0.279586,0.000253185,-0.279586,282.405,-0.209841,-0.207503,0,-0.207503,286.341,-0.190637,-0.189577,0,-0.189577
285.276,-0.279325,-0.279585,0.000260201,-0.279585,282.408,-0.209845,-0.207496,0,-0.207496,286.343,-0.190631,-0.189567,0,-0.189567
285.278,-0.279317,-0.279584,0.000267482,-0.279584,282.41,-0.209849,-0.207489,0,-0.207489,286.344,-0.190624,-0.189558,0,-0.189558
285.279,-0.279308,-0.279584,0.000275348,-0.279584,282.412,-0.209853,-0.207481,0,-0.207481,286.346,-0.190618,-0.189548,0,-0.189548
285.28,-0.2793,-0.279583,0.000282889,-0.279583,282.414,-0.209856,-0.207474,0,-0.207474,286.348,-0.190611,-0.189538,0,-0.189538
285.282,-0.279293,-0.279582,0.000289743,-0.279582,282.416,-0.209859,-0.207467,0,-0.207467,286.35,-0.190604,-0.189528,0,-0.189528
285.283,-0.279285,-0.279582,0.000296575,-0.279582,282.418,-0.209862,-0.20746,0,-0.20746,286.351,-0.190598,-0.189518,0,-0.189518
285.285,-0.279278,-0.279581,0.00030329,-0.279581,282.42,-0.209864,-0.207452,0,-0.207452,286.353,-0.190592,-0.189508,0,-0.189508
285.286,-0.27927,-0.27958,0.000309867,-0.27958,282.422,-0.209866,-0.207445,0,-0.207445,286.355,-0.190586,-0.189499,0,-0.189499
285.287,-0.279263,-0.27958,0.000316646,-0.279579,282.424,-0.209868,-0.207438,0,-0.207438,286.357,-0.190581,-0.189489,0,-0.189489
285.289,-0.279255,-0.279579,0.000323927,-0.279579,282.426,-0.209869,-0.20743,0,-0.20743,286.358,-0.190577,-0.189479,0,-0.189479
285.29,-0.279246,-0.279578,0.000331634,-0.279578,282.428,-0.209871,-0.207423,0,-0.207423,286.36,-0.190573,-0.189469,0,-0.189469
285.292,-0.279238,-0.279577,0.000339335,-0.279577,282.431,-0.209872,-0.207416,0,-0.207416,286.362,-0.19057,-0.189459,0,-0.189459
285.293,-0.27923,-0.279577,0.000346458,-0.279577,282.433,-0.209873,-0.207408,0,-0.207408,286.364,-0.190566,-0.189449,0,-0.189449
285.295,-0.279223,-0.279576,0.000353119,-0.279576,282.435,-0.209874,-0.207401,0,-0.207401,286.365,-0.190563,-0.18944,0,-0.18944
285.296,-0.279216,-0.279575,0.000359474,-0.279575,282.437,-0.209874,-0.207394,0,-0.207394,286.367,-0.19056,-0.18943,0,-0.18943
285.297,-0.27921,-0.279575,0.000365025,-0.279575,282.439,-0.209874,-0.207387,0,-0.207387,286.369,-0.190557,-0.18942,0,-0.18942
285.299,-0.279205,-0.279574,0.000369432,-0.279574,282.441,-0.209875,-0.207379,0,-0.207379,286.371,-0.190554,-0.18941,0,-0.18941
285.3,-0.279201,-0.279573,0.000372621,-0.279573,282.443,-0.209876,-0.207372,0,-0.207372,286.373,-0.190551,-0.1894,0,-0.1894
285.302,-0.279198,-0.279573,0.000374996,-0.279573,282.445,-0.209878,-0.207365,0,-0.207365,286.374,-0.190548,-0.18939,0,-0.18939
285.303,-0.279195,-0.279572,0.000376699,-0.279572,282.447,-0.209879,-0.207357,0,-0.207357,286.376,-0.190544,-0.189381,0,-0.189381
285.305,-0.279193,-0.279571,0.000378101,-0.279571,282.449,-0.209881,-0.20735,0,-0.20735,286.378,-0.190541,-0.189371,0,-0.189371
285.306,-0.279191,-0.27957,0.00037966,-0.27957,282.452,-0.209883,-0.207343,0,-0.207343,286.38,-0.190538,-0.189361,0,-0.189361
285.307,-0.279189,-0.27957,0.000380962,-0.27957,282.454,-0.209884,-0.207335,0,-0.207335,286.381,-0.190534,-0.189351,0,-0.189351
285.309,-0.279187,-0.279569,0.000381871,-0.279569,282.456,-0.209885,-0.207328,0,-0.207328,286.383,-0.19053,-0.189341,0,-0.189341
285.31,-0.279185,-0.279568,0.000383146,-0.279568,282.458,-0.209887,-0.207321,0,-0.207321,286.385,-0.190527,-0.189331,0,-0.189331
285.312,-0.279183,-0.279568,0.000384962,-0.279568,282.46,-0.209888,-0.207314,0,-0.207314,286.387,-0.190523,-0.189322,0,-0.189322
285.313,-0.279181,-0.279567,0.00038639,-0.279567,282.462,-0.209889,-0.207306,0,-0.207306,286.388,-0.19052,-0.189312,0,-0.189312
285.314,-0.279179,-0.279566,0.000387238,-0.279566,282.464,-0.209889,-0.207299,0,-0.207299,286.39,-0.190517,-0.189302,0,-0.189302
285.316,-0.279178,-0.279566,0.000387528,-0.279566,282.466,-0.209889,-0.207292,0,-0.207292,286.392,-0.190515,-0.189292,0,-0.189292
285.317,-0.279178,-0.279565,0.000387027,-0.279565,282.468,-0.209888,-0.207284,0,-0.207284,286.394,-0.190512,-0.189282,0,-0.189282
285.319,-0.279178,-0.279564,0.000386008,-0.279564,282.47,-0.209886,-0.207277,0,-0.207277,286.395,-0.19051,-0.189272,0,-0.189272
285.32,-0.279178,-0.279563,0.000385259,-0.279563,282.472,-0.209885,-0.20727,0,-0.20727,286.397,-0.190508,-0.189262,0,-0.189262
285.322,-0.279177,-0.279563,0.000385462,-0.279563,282.475,-0.209883,-0.207262,0,-0.207262,286.399,-0.190506,-0.189253,0,-0.189253
285.323,-0.279176,-0.279562,0.000386074,-0.279562,282.477,-0.209881,-0.207255,0,-0.207255,286.401,-0.190504,-0.189243,0,-0.189243
285.324,-0.279175,-0.279561,0.000386815,-0.279561,282.479,-0.209879,-0.207248,0,-0.207248,286.402,-0.190502,-0.189233,0,-0.189233
285.326,-0.279173,-0.279561,0.000387976,-0.279561,282.481,-0.209876,-0.207241,0,-0.207241,286.404,-0.190499,-0.189223,0,-0.189223
285.327,-0.27917,-0.27956,0.000390209,-0.27956,282.483,-0.209873,-0.207233,0,-0.207233,286.406,-0.190498,-0.189213,0,-0.189213
285.329,-0.279166,-0.279559,0.000393563,-0.279559,282.485,-0.209871,-0.207226,0,-0.207226,286.408,-0.190496,-0.189203,0,-0.189203
285.33,-0.279161,-0.279559,0.000397581,-0.279559,282.487,-0.209868,-0.207219,0,-0.207219,286.409,-0.190494,-0.189193,0,-0.189193
285.332,-0.279156,-0.279558,0.000401766,-0.279558,282.489,-0.209864,-0.207211,0,-0.207211,286.411,-0.190491,-0.189184,0,-0.189184
285.333,-0.279151,-0.279557,0.000406354,-0.279557,282.491,-0.209861,-0.207204,0,-0.207204,286.413,-0.190488,-0.189174,0,-0.189174
285.334,-0.279145,-0.279557,0.000411056,-0.279556,282.493,-0.209857,-0.207197,0,-0.207197,286.415,-0.190485,-0.189164,0,-0.189164
285.336,-0.27914,-0.279556,0.00041629,-0.279556,282.495,-0.209853,-0.207189,0,-0.207189,286.417,-0.190482,-0.189154,0,-0.189154
285.337,-0.279133,-0.279555,0.000422015,-0.279555,282.498,-0.209849,-0.207182,0,-0.207182,286.418,-0.190478,-0.189144,0,-0.189144
285.339,-0.279126,-0.279554,0.000428421,-0.279554,282.5,-0.209846,-0.207175,0,-0.207175,286.42,-0.190474,-0.189134,0,-0.189134
285.34,-0.279119,-0.279554,0.000435092,-0.279554,282.502,-0.209842,-0.207168,0,-0.207168,286.422,-0.19047,-0.189124,0,-0.189124
285.341,-0.279111,-0.279553,0.000441759,-0.279553,282.504,-0.209838,-0.20716,0,-0.20716,286.424,-0.190467,-0.189115,0,-0.189115
285.343,-0.279104,-0.279552,0.000448415,-0.279552,282.506,-0.209834,-0.207153,0,-0.207153,286.425,-0.190464,-0.189105,0,-0.189105
285.344,-0.279097,-0.279552,0.000454573,-0.279552,282.508,-0.20983,-0.207146,0,-0.207146,286.427,-0.190463,-0.189095,0,-0.189095
285.346,-0.27909,-0.279551,0.000460742,-0.279551,282.51,-0.209825,-0.207138,0,-0.207138,286.429,-0.190462,-0.189085,0,-0.189085
285.347,-0.279083,-0.27955,0.000466801,-0.27955,282.512,-0.209821,-0.207131,0,-0.207131,286.431,-0.190461,-0.189075,0,-0.189075
285.349,-0.279076,-0.27955,0.000473041,-0.27955,282.514,-0.209816,-0.207124,0,-0.207124,286.432,-0.190461,-0.189065,0,-0.189065
285.35,-0.279069,-0.279549,0.000479995,-0.279549,282.516,-0.209811,-0.207116,0,-0.207116,286.434,-0.190462,-0.189055,0,-0.189055
285.351,-0.279061,-0.279548,0.000487327,-0.279548,282.519,-0.209806,-0.207109,0,-0.207109,286.436,-0.190462,-0.189046,0,-0.189046
285.353,-0.279052,-0.279547,0.000495312,-0.279547,282.521,-0.209801,-0.207102,0,-0.207102,286.438,-0.190463,-0.189036,0,-0.189036
285.354,-0.279043,-0.279547,0.000504082,-0.279547,282.523,-0.209795,-0.207095,0,-0.207095,286.439,-0.190464,-0.189026,0,-0.189026
285.356,-0.279033,-0.279546,0.000513211,-0.279546,282.525,-0.20979,-0.207087,0,-0.207087,286.441,-0.190465,-0.189016,0,-0.189016
285.357,-0.279023,-0.279545,0.000522007,-0.279545,282.527,-0.209784,-0.20708,0,-0.20708,286.443,-0.190465,-0.189006,0,-0.189006
285.359,-0.279014,-0.279545,0.00053042,-0.279545,282.529,-0.209778,-0.207073,0,-0.207073,286.445,-0.190465,-0.188996,0,-0.188996
285.36,-0.279005,-0.279544,0.000538799,-0.279544,282.531,-0.209772,-0.207065,0,-0.207065,286.446,-0.190465,-0.188986,0,-0.188986
285.361,-0.278997,-0.279543,0.000546275,-0.279543,282.533,-0.209766,-0.207058,0,-0.207058,286.448,-0.190465,-0.188977,0,-0.188977
285.363,-0.278989,-0.279543,0.000553189,-0.279543,282.535,-0.20976,-0.207051,0,-0.207051,286.45,-0.190464,-0.188967,0,-0.188967
285.364,-0.278982,-0.279542,0.000559759,-0.279542,282.537,-0.209754,-0.207043,0,-0.207043,286.452,-0.190463,-0.188957,0,-0.188957
285.366,-0.278975,-0.279541,0.00056598,-0.279541,282.539,-0.209747,-0.207036,0,-0.207036,286.454,-0.190462,-0.188947,0,-0.188947
285.367,-0.278969,-0.27954,0.000571862,-0.27954,282.542,-0.209741,-0.207029,0,-0.207029,286.455,-0.19046,-0.188937,0,-0.188937
285.368,-0.278962,-0.27954,0.000577536,-0.27954,282.544,-0.209736,-0.207022,0,-0.207022,286.457,-0.190458,-0.188927,0,-0.188927
285.37,-0.278956,-0.279539,0.000582693,-0.279539,282.546,-0.209731,-0.207014,0,-0.207014,286.459,-0.190456,-0.188917,0,-0.188917
285.371,-0.278951,-0.279538,0.000587007,-0.279538,282.548,-0.209725,-0.207007,0,-0.207007,286.461,-0.190453,-0.188908,0,-0.188908
285.373,-0.278947,-0.279538,0.000590723,-0.279538,282.55,-0.20972,-0.207,0,-0.207,286.462,-0.19045,-0.188898,0,-0.188898
285.374,-0.278942,-0.279537,0.000594593,-0.279537,282.552,-0.209715,-0.206992,0,-0.206992,286.464,-0.190446,-0.188888,0,-0.188888
285.376,-0.278938,-0.279536,0.000598123,-0.279536,282.554,-0.20971,-0.206985,0,-0.206985,286.466,-0.190442,-0.188878,0,-0.188878
285.377,-0.278934,-0.279536,0.000601459,-0.279536,282.556,-0.209705,-0.206978,0,-0.206978,286.468,-0.190438,-0.188868,0,-0.188868
285.378,-0.27893,-0.279535,0.000604839,-0.279535,282.558,-0.209699,-0.20697,0,-0.20697,286.469,-0.190435,-0.188858,0,-0.188858
285.38,-0.278927,-0.279534,0.000607654,-0.279534,282.56,-0.209694,-0.206963,0,-0.206963,286.471,-0.190431,-0.188849,0,-0.188849
285.381,-0.278923,-0.279533,0.000610179,-0.279533,282.562,-0.209689,-0.206956,0,-0.206956,286.473,-0.190427,-0.188839,0,-0.188839
285.383,-0.27892,-0.279533,0.00061231,-0.279533,282.565,-0.209684,-0.206949,0,-0.206949,286.475,-0.190423,-0.188829,0,-0.188829
285.384,-0.278918,-0.279532,0.000614072,-0.279532,282.567,-0.209679,-0.206941,0,-0.206941,286.476,-0.19042,-0.188819,0,-0.188819
285.386,-0.278916,-0.279531,0.000615479,-0.279531,282.569,-0.209674,-0.206934,0,-0.206934,286.478,-0.190416,-0.188809,0,-0.188809
285.387,-0.278914,-0.279531,0.000616672,-0.279531,282.571,-0.209669,-0.206927,0,-0.206927,286.48,-0.190412,-0.188799,0,-0.188799
285.388,-0.278912,-0.27953,0.000617545,-0.27953,282.573,-0.209664,-0.206919,0,-0.206919,286.482,-0.190408,-0.188789,0,-0.188789
285.39,-0.278911,-0.279529,0.000618582,-0.279529,282.575,-0.20966,-0.206912,0,-0.206912,286.483,-0.190405,-0.18878,0,-0.18878
285.391,-0.278908,-0.279529,0.00062029,-0.279529,282.577,-0.209656,-0.206905,0,-0.206905,286.485,-0.1904,-0.18877,0,-0.18877
285.393,-0.278905,-0.279528,0.000622418,-0.279528,282.579,-0.209652,-0.206897,0,-0.206897,286.487,-0.190396,-0.18876,0,-0.18876
285.394,-0.278903,-0.279527,0.00062471,-0.279527,282.581,-0.209649,-0.20689,0,-0.20689,286.489,-0.190392,-0.18875,0,-0.18875
285.395,-0.278898,-0.279527,0.000628054,-0.279526,282.583,-0.209645,-0.206883,0,-0.206883,286.49,-0.190387,-0.18874,0,-0.18874
285.397,-0.278894,-0.279526,0.000632256,-0.279526,282.585,-0.209642,-0.206875,0,-0.206875,286.492,-0.190382,-0.18873,0,-0.18873
285.398,-0.278888,-0.279525,0.000636756,-0.279525,282.588,-0.209639,-0.206868,0,-0.206868,286.494,-0.190376,-0.188721,0,-0.188721
285.4,-0.278882,-0.279524,0.000642088,-0.279524,282.59,-0.209636,-0.206861,0,-0.206861,286.496,-0.19037,-0.188711,0,-0.188711
285.401,-0.278876,-0.279524,0.000647878,-0.279524,282.592,-0.209633,-0.206854,0,-0.206854,286.498,-0.190364,-0.188701,0,-0.188701
285.403,-0.27887,-0.279523,0.000653503,-0.279523,282.594,-0.209631,-0.206846,0,-0.206846,286.499,-0.190358,-0.188691,0,-0.188691
285.404,-0.278863,-0.279522,0.000659482,-0.279522,282.596,-0.209628,-0.206839,0,-0.206839,286.501,-0.190351,-0.188681,0,-0.188681
285.405,-0.278856,-0.279522,0.000665549,-0.279522,282.598,-0.209625,-0.206832,0,-0.206832,286.503,-0.190344,-0.188671,0,-0.188671
285.407,-0.278849,-0.279521,0.000671536,-0.279521,282.6,-0.209622,-0.206824,0,-0.206824,286.505,-0.190336,-0.188661,0,-0.188661
285.408,-0.278842,-0.27952,0.000677785,-0.27952,282.602,-0.209618,-0.206817,0,-0.206817,286.506,-0.190329,-0.188652,0,-0.188652
285.41,-0.278836,-0.27952,0.000683669,-0.27952,282.604,-0.209615,-0.20681,0,-0.20681,286.508,-0.190322,-0.188642,0,-0.188642
285.411,-0.278829,-0.279519,0.000690333,-0.279519,282.606,-0.209612,-0.206802,0,-0.206802,286.51,-0.190316,-0.188632,0,-0.188632
285.413,-0.278821,-0.279518,0.000696794,-0.279518,282.609,-0.209609,-0.206795,0,-0.206795,286.512,-0.190309,-0.188622,0,-0.188622
285.414,-0.278815,-0.279517,0.000702559,-0.279517,282.611,-0.209606,-0.206788,0,-0.206788,286.513,-0.190303,-0.188612,0,-0.188612
285.415,-0.278808,-0.279517,0.000708731,-0.279517,282.613,-0.209604,-0.206781,0,-0.206781,286.515,-0.190297,-0.188602,0,-0.188602
285.417,-0.278801,-0.279516,0.000714998,-0.279516,282.615,-0.209601,-0.206773,0,-0.206773,286.517,-0.190292,-0.188592,0,-0.188592
285.418,-0.278794,-0.279515,0.000721319,-0.279515,282.617,-0.209598,-0.206766,0,-0.206766,286.519,-0.190286,-0.188583,0,-0.188583
285.42,-0.278786,-0.279515,0.000728436,-0.279515,282.619,-0.209596,-0.206759,0,-0.206759,286.52,-0.19028,-0.188573,0,-0.188573
285.421,-0.278778,-0.279514,0.000735608,-0.279514,282.621,-0.209593,-0.206751,0,-0.206751,286.522,-0.190275,-0.188563,0,-0.188563
285.422,-0.27877,-0.279513,0.000743689,-0.279513,282.623,-0.209591,-0.206744,0,-0.206744,286.524,-0.190269,-0.188553,0,-0.188553
285.424,-0.27876,-0.279513,0.000752771,-0.279513,282.625,-0.209588,-0.206737,0,-0.206737,286.526,-0.190263,-0.188543,0,-0.188543
285.425,-0.27875,-0.279512,0.000762187,-0.279512,282.627,-0.209586,-0.206729,0,-0.206729,286.527,-0.190257,-0.188533,0,-0.188533
285.427,-0.27874,-0.279511,0.000771555,-0.279511,282.629,-0.209584,-0.206722,0,-0.206722,286.529,-0.19025,-0.188524,0,-0.188524
285.428,-0.278729,-0.27951,0.000780983,-0.27951,282.632,-0.209582,-0.206715,0,-0.206715,286.531,-0.190244,-0.188514,0,-0.188514
285.43,-0.278719,-0.27951,0.000790454,-0.27951,282.634,-0.209579,-0.206708,0,-0.206708,286.533,-0.190236,-0.188504,0,-0.188504
285.431,-0.278709,-0.279509,0.000799598,-0.279509,282.636,-0.209577,-0.2067,0,-0.2067,286.535,-0.190228,-0.188494,0,-0.188494
285.432,-0.2787,-0.279508,0.000808665,-0.279508,282.638,-0.209575,-0.206693,0,-0.206693,286.536,-0.190219,-0.188484,0,-0.188484
285.434,-0.27869,-0.279508,0.000817661,-0.279508,282.64,-0.209572,-0.206686,0,-0.206686,286.538,-0.19021,-0.188474,0,-0.188474
285.435,-0.27868,-0.279507,0.000826867,-0.279507,282.642,-0.20957,-0.206678,0,-0.206678,286.54,-0.190201,-0.188464,0,-0.188464
285.437,-0.27867,-0.279506,0.000836685,-0.279506,282.644,-0.209568,-0.206671,0,-0.206671,286.542,-0.190191,-0.188455,0,-0.188455
285.438,-0.278659,-0.279506,0.000846615,-0.279506,282.646,-0.209566,-0.206664,0,-0.206664,286.543,-0.190182,-0.188445,0,-0.188445
285.44,-0.278648,-0.279505,0.000857022,-0.279505,282.648,-0.209565,-0.206656,0,-0.206656,286.545,-0.190172,-0.188435,0,-0.188435
285.441,-0.278636,-0.279504,0.000868191,-0.279504,282.65,-0.209563,-0.206649,0,-0.206649,286.547,-0.190164,-0.188425,0,-0.188425
285.442,-0.278624,-0.279503,0.000879636,-0.279503,282.652,-0.209562,-0.206642,0,-0.206642,286.549,-0.190155,-0.188415,0,-0.188415
285.444,-0.278612,-0.279503,0.000891225,-0.279503,282.655,-0.20956,-0.206635,0,-0.206635,286.55,-0.190147,-0.188405,0,-0.188405
285.445,-0.278599,-0.279502,0.000902824,-0.279502,282.657,-0.209559,-0.206627,0,-0.206627,286.552,-0.19014,-0.188395,0,-0.188395
285.447,-0.278587,-0.279501,0.000914072,-0.279501,282.659,-0.209557,-0.20662,0,-0.20662,286.554,-0.190133,-0.188386,0,-0.188386
285.448,-0.278576,-0.279501,0.000924996,-0.279501,282.661,-0.209556,-0.206613,0,-0.206613,286.556,-0.190127,-0.188376,0,-0.188376
285.449,-0.278565,-0.2795,0.000935352,-0.2795,282.663,-0.209554,-0.206605,0,-0.206605,286.557,-0.190121,-0.188366,0,-0.188366
285.451,-0.278555,-0.279499,0.000944745,-0.279499,282.665,-0.209554,-0.206598,0,-0.206598,286.559,-0.190115,-0.188356,0,-0.188356
285.452,-0.278545,-0.279499,0.000953794,-0.279499,282.667,-0.209553,-0.206591,0,-0.206591,286.561,-0.190109,-0.188346,0,-0.188346
285.454,-0.278535,-0.279498,0.00096328,-0.279498,282.669,-0.209552,-0.206583,0,-0.206583,286.563,-0.190103,-0.188336,0,-0.188336
285.455,-0.278524,-0.279497,0.000972899,-0.279497,282.671,-0.209552,-0.206576,0,-0.206576,286.564,-0.190098,-0.188326,0,-0.188326
285.457,-0.278514,-0.279497,0.000982312,-0.279497,282.673,-0.209552,-0.206569,0,-0.206569,286.566,-0.190091,-0.188317,0,-0.188317
285.458,-0.278504,-0.279496,0.000991658,-0.279496,282.675,-0.209552,-0.206562,0,-0.206562,286.568,-0.190085,-0.188307,0,-0.188307
285.459,-0.278495,-0.279495,0.00100044,-0.279495,282.678,-0.209553,-0.206554,0,-0.206554,286.57,-0.190078,-0.188297,0,-0.188297
285.461,-0.278486,-0.279494,0.00100813,-0.279494,282.68,-0.209553,-0.206547,0,-0.206547,286.572,-0.190072,-0.188287,0,-0.188287
285.462,-0.278478,-0.279494,0.0010153,-0.279494,282.682,-0.209553,-0.20654,0,-0.20654,286.573,-0.190065,-0.188277,0,-0.188277
285.464,-0.278471,-0.279493,0.001022,-0.279493,282.684,-0.209554,-0.206532,0,-0.206532,286.575,-0.190058,-0.188267,0,-0.188267
285.465,-0.278464,-0.279492,0.00102784,-0.279492,282.686,-0.209555,-0.206525,0,-0.206525,286.577,-0.190051,-0.188257,0,-0.188257
285.467,-0.278458,-0.279492,0.00103395,-0.279492,282.688,-0.209556,-0.206518,0,-0.206518,286.579,-0.190045,-0.188248,0,-0.188248
285.468,-0.278451,-0.279491,0.00103974,-0.279491,282.69,-0.209558,-0.206511,0,-0.206511,286.58,-0.190038,-0.188238,0,-0.188238
285.469,-0.278444,-0.27949,0.00104595,-0.27949,282.692,-0.20956,-0.206503,0,-0.206503,286.582,-0.190032,-0.188228,0,-0.188228
285.471,-0.278436,-0.27949,0.00105323,-0.27949,282.694,-0.209561,-0.206496,0,-0.206496,286.584,-0.190026,-0.188218,0,-0.188218
285.472,-0.278427,-0.279489,0.00106151,-0.279489,282.696,-0.209562,-0.206489,0,-0.206489,286.586,-0.190019,-0.188208,0,-0.188208
285.474,-0.278418,-0.279488,0.00107054,-0.279488,282.698,-0.209563,-0.206481,0,-0.206481,286.587,-0.190013,-0.188198,0,-0.188198
285.475,-0.278407,-0.279487,0.00108023,-0.279487,282.701,-0.209564,-0.206474,0,-0.206474,286.589,-0.190006,-0.188189,0,-0.188189
285.476,-0.278397,-0.279487,0.00109019,-0.279487,282.703,-0.209565,-0.206467,0,-0.206467,286.591,-0.19,-0.188179,0,-0.188179
285.478,-0.278386,-0.279486,0.00109989,-0.279486,282.705,-0.209565,-0.206459,0,-0.206459,286.593,-0.189994,-0.188169,0,-0.188169
285.479,-0.278376,-0.279485,0.00110964,-0.279485,282.707,-0.209565,-0.206452,0,-0.206452,286.594,-0.189989,-0.188159,0,-0.188159
285.481,-0.278365,-0.279485,0.00111967,-0.279485,282.709,-0.209566,-0.206445,0,-0.206445,286.596,-0.189983,-0.188149,0,-0.188149
285.482,-0.278354,-0.279484,0.00112983,-0.279484,282.711,-0.209566,-0.206438,0,-0.206438,286.598,-0.189979,-0.188139,0,-0.188139
285.484,-0.278343,-0.279483,0.00113998,-0.279483,282.713,-0.209567,-0.20643,0,-0.20643,286.6,-0.189974,-0.188129,0,-0.188129
285.485,-0.278332,-0.279483,0.00115038,-0.279483,282.715,-0.209567,-0.206423,0,-0.206423,286.601,-0.189971,-0.18812,0,-0.18812
285.486,-0.27832,-0.279482,0.00116145,-0.279482,282.717,-0.209567,-0.206416,0,-0.206416,286.603,-0.189968,-0.18811,0,-0.18811
285.488,-0.278308,-0.279481,0.00117308,-0.279481,282.719,-0.209567,-0.206408,0,-0.206408,286.605,-0.189965,-0.1881,0,-0.1881
285.489,-0.278295,-0.27948,0.00118528,-0.27948,282.722,-0.209567,-0.206401,0,-0.206401,286.607,-0.189963,-0.18809,0,-0.18809
285.491,-0.278281,-0.27948,0.00119866,-0.27948,282.724,-0.209567,-0.206394,0,-0.206394,286.608,-0.18996,-0.18808,0,-0.18808
285.492,-0.278266,-0.279479,0.00121274,-0.279479,282.726,-0.209567,-0.206386,0,-0.206386,286.61,-0.189958,-0.18807,0,-0.18807
285.494,-0.278252,-0.279478,0.00122685,-0.279478,282.728,-0.209568,-0.206379,0,-0.206379,286.612,-0.189955,-0.18806,0,-0.18806
285.495,-0.278236,-0.279478,0.00124164,-0.279478,282.73,-0.209568,-0.206372,0,-0.206372,286.614,-0.189953,-0.188051,0,-0.188051
285.496,-0.27822,-0.279477,0.00125665,-0.279477,282.732,-0.209569,-0.206364,0,-0.206364,286.616,-0.18995,-0.188041,0,-0.188041
285.498,-0.278204,-0.279476,0.00127213,-0.279476,282.734,-0.20957,-0.206357,0,-0.206357,286.617,-0.189947,-0.188031,0,-0.188031
285.499,-0.278189,-0.279476,0.00128688,-0.279476,282.736,-0.209572,-0.20635,0,-0.20635,286.619,-0.189944,-0.188021,0,-0.188021
285.501,-0.278173,-0.279475,0.00130153,-0.279475,282.738,-0.209574,-0.206343,0,-0.206343,286.621,-0.18994,-0.188011,0,-0.188011
